Year,STATEFP,AGDISTRICT,COUNTYFP,yield,planted,Month,Day,systemID,GEOID,INTPTLAT,INTPTLON,NDVI,doy,date
2006,17,60,021,54,157000,07,12,2006_07_12_000000000000000006fd,17021,39.5455242,-89.2795927,0.8830762340327541,192,2006-07-12
2006,17,70,025,39,111000,08,13,2006_08_13_00000000000000000afe,17025,38.746832,-88.4823443,0.8638676915612028,224,2006-08-13
2006,17,80,027,36,110000,07,12,2006_07_12_00000000000000000b0a,17027,38.6062953,-89.4262278,0.8237915792071979,192,2006-07-12
2006,17,70,029,51,112000,08,13,2006_08_13_00000000000000000b04,17029,39.5136797,-88.220782,0.8913152800466543,224,2006-08-13
2006,17,70,033,45,98000,08,13,2006_08_13_00000000000000000adb,17033,39.0027685,-87.7606208,0.8999781321085633,224,2006-08-13
2006,17,70,035,50,75000,08,13,2006_08_13_00000000000000000b03,17035,39.273121,-88.2406193,0.8980586328861458,224,2006-08-13
2006,17,20,037,54,116000,08,13,2006_08_13_000000000000000002de,17037,41.8946125,-88.768991,0.8929067393586846,224,2006-08-13
2006,17,70,041,54,114000,07,28,2006_07_28_00000000000000000b05,17041,39.766078,-88.2228656,0.8879637754606643,208,2006-07-28
2006,17,70,045,53,153000,08,13,2006_08_13_00000000000000000ad9,17045,39.679037,-87.7471102,0.9043295998465132,224,2006-08-13
2006,17,70,049,48,104000,08,13,2006_08_13_00000000000000000b08,17049,39.0479445,-88.5928488,0.8828924230756913,224,2006-08-13
2006,17,70,051,40,144000,08,13,2006_08_13_00000000000000000b09,17051,39.0011246,-89.0179232,0.865675466554252,224,2006-08-13
2006,17,50,053,50,127000,08,13,2006_08_13_000000000000000002f1,17053,40.5965386,-88.2245882,0.903204677176947,224,2006-08-13
2006,17,90,055,42,84000,08,13,2006_08_13_00000000000000000af9,17055,37.9918483,-88.9262457,0.8810083025785785,224,2006-08-13
2006,17,30,057,48,123000,08,13,2006_08_13_00000000000000000237,17057,40.4652401,-90.202268900000007,0.8819389151336081,224,2006-08-13
2006,17,90,059,45,71000,07,28,2006_07_28_00000000000000000af0,17059,37.7686768,-88.2279642,0.8751045848402836,208,2006-07-28
2006,17,60,061,45,95000,07,28,2006_07_28_0000000000000000022e,17061,39.3554444,-90.3877569,0.8763862010549206,208,2006-07-28
2006,17,20,063,49,90000,08,13,2006_08_13_000000000000000002ee,17063,41.2924096,-88.4010545,0.8984684832042056,224,2006-08-13
2006,17,30,067,44,152000,08,13,2006_08_13_0000000000000000023a,17067,40.4057924,-91.1679875,0.8619583489534646,224,2006-08-13
2006,17,30,071,50,65000,08,13,2006_08_13_0000000000000000023b,17071,40.814471,-90.9412464,0.8824873998374776,224,2006-08-13
2006,17,10,073,50,175000,08,13,2006_08_13_00000000000000000240,17073,41.3500209,-90.1308378,0.8928179164479912,224,2006-08-13
2006,17,50,075,50,273000,08,13,2006_08_13_000000000000000002f4,17075,40.7488665,-87.833601,0.9060489112515195,224,2006-08-13
2006,17,70,079,48,124000,08,13,2006_08_13_00000000000000000b02,17079,39.0048737,-88.1507629,0.8996872672227099,224,2006-08-13
2006,17,90,081,38,93000,08,13,2006_08_13_00000000000000000afc,17081,38.3007796,-88.92421,0.8654163590130284,224,2006-08-13
2006,17,20,089,53,53000,08,13,2006_08_13_000000000000000002f9,17089,41.9395938,-88.4280395,0.8631945463378139,224,2006-08-13
2006,17,50,091,47,137000,08,13,2006_08_13_000000000000000002f0,17091,41.1395105,-87.8611165,0.8844543273276977,224,2006-08-13
2006,17,30,095,50,126000,08,13,2006_08_13_00000000000000000241,17095,40.9309412,-90.2137611,0.8874894037089036,224,2006-08-13
2006,17,20,099,53,234000,08,13,2006_08_13_000000000000000002e0,17099,41.3433407,-88.8859312,0.8994175938735595,224,2006-08-13
2006,17,10,103,53,117000,08,13,2006_08_13_000000000000000002df,17103,41.7474419,-89.2993505,0.8958076041907193,224,2006-08-13
2006,17,50,105,52,276000,08,13,2006_08_13_000000000000000002ed,17105,40.8943761,-88.5528518,0.898157382056819,224,2006-08-13
2006,17,40,107,52,150000,08,13,2006_08_13_000000000000000002e9,17107,40.1291223,-89.3653067,0.8993880998435069,224,2006-08-13
2006,17,30,109,49,120000,08,13,2006_08_13_00000000000000000238,17109,40.4558082,-90.6789543,0.8856416412365623,224,2006-08-13
2006,17,20,111,47,62000,07,28,2006_07_28_000000000000000002fb,17111,42.3242982,-88.452245,0.8564968601885503,208,2006-07-28
2006,17,40,113,54,276000,08,13,2006_08_13_000000000000000002ea,17113,40.4945594,-88.8445391,0.9041131773243977,224,2006-08-13
2006,17,40,115,56,123000,07,28,2006_07_28_000000000000000002ec,17115,39.8602372,-88.9615288,0.8937271018056202,208,2006-07-28
2006,17,60,117,47,136000,07,28,2006_07_28_00000000000000000232,17117,39.2659,-89.9263435,0.8719056119143653,208,2006-07-28
2006,17,60,119,33,129000,07,12,2006_07_12_00000000000000000231,17119,38.8270817,-89.9001953,0.8093127539902761,192,2006-07-12
2006,17,70,121,38,102000,08,13,2006_08_13_00000000000000000afd,17121,38.6481057,-88.9204885,0.8500764906887607,224,2006-08-13
2006,17,40,123,52,72000,08,13,2006_08_13_000000000000000002e5,17123,41.0311192,-89.3423714,0.9047401787920202,224,2006-08-13
2006,17,10,131,48,109000,08,13,2006_08_13_0000000000000000023e,17131,41.2047906,-90.7414333,0.8783221443139809,224,2006-08-13
2006,17,80,133,32,80000,07,12,2006_07_12_0000000000000000020f,17133,38.2779831,-90.1790777,0.7945946750770854,192,2006-07-12
2006,17,60,135,47,145000,07,12,2006_07_12_000000000000000006fc,17135,39.228093200000004,-89.4780041,0.8728958005083483,192,2006-07-12
2006,17,60,137,53,115000,07,28,2006_07_28_00000000000000000233,17137,39.7183001,-90.2025434,0.8863117648520175,208,2006-07-28
2006,17,70,139,55,76000,07,12,2006_07_12_00000000000000000b07,17139,39.6368956,-88.6257259,0.8930583788678534,192,2006-07-12
2006,17,10,141,54,102000,08,13,2006_08_13_000000000000000002db,17141,42.041884,-89.3201764,0.8830081966112772,224,2006-08-13
2006,17,40,143,52,81000,08,13,2006_08_13_000000000000000002e4,17143,40.7859952,-89.7671064,0.8820135884733307,224,2006-08-13
2006,17,80,145,37,90000,08,13,2006_08_13_00000000000000000700,17145,38.0843809,-89.3685249,0.8521142558290732,224,2006-08-13
2006,17,50,147,55,115000,07,28,2006_07_28_000000000000000002f2,17147,40.0090561,-88.5923282,0.901899940674634,208,2006-07-28
2006,17,60,149,49,104000,07,28,2006_07_28_0000000000000000022a,17149,39.6251059,-90.8890344,0.8673421148646164,208,2006-07-28
2006,17,80,153,43,36000,07,28,2006_07_28_00000000000000000703,17153,37.2156152,-89.1277549,0.8628984453793462,208,2006-07-28
2006,17,80,157,33,114000,08,13,2006_08_13_0000000000000000020e,17157,38.0565149,-89.8212096,0.8235921569590464,224,2006-08-13
2006,17,70,159,43,104000,08,13,2006_08_13_00000000000000000aff,17159,38.7115523,-88.0856978,0.8757813253656866,224,2006-08-13
2006,17,10,161,49,51000,08,13,2006_08_13_00000000000000000243,17161,41.4684044,-90.5722031,0.8719863592179289,224,2006-08-13
2006,17,80,163,37,117000,07,12,2006_07_12_00000000000000000211,17163,38.4701976,-89.9285459,0.8239059111722832,192,2006-07-12
2006,17,60,167,54,146000,07,28,2006_07_28_000000000000000006fe,17167,39.7572579,-89.6620322,0.8878372948666953,208,2006-07-28
2006,17,30,169,41,59000,08,13,2006_08_13_00000000000000000235,17169,40.1569048,-90.6134641,0.8503688599127234,224,2006-08-13
2006,17,70,173,48,158000,08,13,2006_08_13_00000000000000000b06,17173,39.3849258,-88.7988615,0.8749044077840247,224,2006-08-13
2006,17,10,177,55,83000,07,28,2006_07_28_000000000000000002da,17177,42.3497262,-89.6659942,0.8774226441801695,208,2006-07-28
2006,17,40,179,54,117000,08,13,2006_08_13_000000000000000002e7,17179,40.5080739,-89.5162597,0.8919841737189845,224,2006-08-13
2006,17,50,183,54,208000,08,13,2006_08_13_000000000000000002f5,17183,40.1867542,-87.7267779,0.9129896328023067,224,2006-08-13
2006,17,30,187,51,126000,08,13,2006_08_13_00000000000000000239,17187,40.8504412,-90.6202228,0.887092066871365,224,2006-08-13
2006,17,80,189,36,156000,08,13,2006_08_13_000000000000000006ff,17189,38.3531405,-89.4171873,0.8355838081430482,224,2006-08-13
2006,17,90,191,40,131000,08,13,2006_08_13_00000000000000000afb,17191,38.4318573,-88.4324302,0.8636996931192398,224,2006-08-13
2006,17,90,193,42,120000,08,13,2006_08_13_00000000000000000af1,17193,38.087372,-88.1785848,0.8746934160981348,224,2006-08-13
2006,17,10,195,53,110000,08,13,2006_08_13_00000000000000000242,17195,41.7505708,-89.9109567,0.8874093943584938,224,2006-08-13
2006,17,20,197,47,102000,08,13,2006_08_13_000000000000000002ef,17197,41.4484742,-87.9784564,0.8635195212824923,224,2006-08-13
2006,17,80,199,41,29000,08,13,2006_08_13_00000000000000000af8,17199,37.7303533,-88.9300182,0.8694391485654667,224,2006-08-13
2006,17,10,201,46,51000,07,28,2006_07_28_000000000000000002dc,17201,42.3373957,-89.1612053,0.856809737173928,208,2006-07-28
2006,17,40,203,55,113000,08,13,2006_08_13_000000000000000002e6,17203,40.7897895,-89.210607,0.8976595242453679,224,2006-08-13
2006,18,30,001,49.4,89300,07,28,2006_07_28_00000000000000000328,18001,40.7457327,-84.9361305,0.844524753281948,208,2006-07-28
2006,18,30,003,51.6,101900,07,28,2006_07_28_0000000000000000032a,18003,41.0918553,-85.0722302,0.8400679849974556,208,2006-07-28
2006,18,50,005,49.6,72000,08,13,2006_08_13_00000000000000000acb,18005,39.205843,-85.8979988,0.8884797516956998,224,2006-08-13
2006,18,10,007,54.7,108200,08,13,2006_08_13_00000000000000000309,18007,40.6009448,-87.3148463,0.9127565745949814,224,2006-08-13
2006,18,60,009,51,34500,07,28,2006_07_28_00000000000000000322,18009,40.4726717,-85.3237297,0.8771437535786285,208,2006-07-28
2006,18,50,011,51.6,114800,08,13,2006_08_13_00000000000000000312,18011,40.0508916,-86.4690137,0.8935804920445,224,2006-08-13
2006,18,20,015,57.2,80600,07,28,2006_07_28_00000000000000000310,18015,40.5849801,-86.5651412,0.8979972199583656,208,2006-07-28
2006,18,20,017,52.1,81600,08,13,2006_08_13_00000000000000000316,18017,40.7537986,-86.3551685,0.8997867556391553,224,2006-08-13
2006,18,90,019,42.8,30600,08,13,2006_08_13_00000000000000000abc,18019,38.4762174,-85.7111221,0.8675417783065026,224,2006-08-13
2006,18,50,023,54.5,100600,07,28,2006_07_28_00000000000000000311,18023,40.305944,-86.4775665,0.9008818219565994,208,2006-07-28
2006,18,70,027,47,67900,07,28,2006_07_28_00000000000000000ade,18027,38.6945459,-87.072759,0.86231769114034,208,2006-07-28
2006,18,50,031,52.9,79900,08,13,2006_08_13_00000000000000000ac7,18031,39.3059799,-85.499831,0.897744256615904,224,2006-08-13
2006,18,30,033,43.9,64600,07,28,2006_07_28_0000000000000000032b,18033,41.4011894,-85.0001854,0.8370783329888131,208,2006-07-28
2006,18,60,035,52.3,88300,07,28,2006_07_28_00000000000000000323,18035,40.2275433,-85.3992617,0.8738248597189846,208,2006-07-28
2006,18,70,037,47.9,50400,08,13,2006_08_13_00000000000000000ae5,18037,38.3733441,-86.8733845,0.85840276320694,224,2006-08-13
2006,18,60,041,52,35900,07,28,2006_07_28_00000000000000000ac8,18041,39.6396552,-85.1850315,0.8865135204228188,208,2006-07-28
2006,18,90,047,48.7,36100,07,28,2006_07_28_00000000000000000110,18047,39.409762,-85.0669641,0.8738931184745071,208,2006-07-28
2006,18,20,049,47.9,73800,08,13,2006_08_13_00000000000000000317,18049,41.0503837,-86.265006,0.8953733883223024,224,2006-08-13
2006,18,50,053,51.5,107200,07,28,2006_07_28_0000000000000000031d,18053,40.5157575,-85.6549455,0.8851442490845643,208,2006-07-28
2006,18,50,057,54.5,57000,07,28,2006_07_28_0000000000000000031f,18057,40.0536465,-86.0217262,0.8764832397223828,208,2006-07-28
2006,18,50,059,49.7,82500,07,28,2006_07_28_00000000000000000320,18059,39.8225298,-85.7731618,0.8798319562842043,208,2006-07-28
2006,18,80,061,43.7,27700,08,13,2006_08_13_00000000000000000abb,18061,38.1864398,-86.1036808,0.858280962337098,224,2006-08-13
2006,18,50,063,51.7,61300,08,13,2006_08_13_00000000000000000313,18063,39.7689631,-86.5099076,0.8987098095042587,224,2006-08-13
2006,18,50,067,55.5,74500,07,28,2006_07_28_00000000000000000315,18067,40.4835368,-86.1141178,0.8939772978696475,208,2006-07-28
2006,18,30,069,49.9,90700,07,28,2006_07_28_0000000000000000031c,18069,40.8263938,-85.4785975,0.8803036808222007,208,2006-07-28
2006,18,80,071,44.8,73200,08,13,2006_08_13_00000000000000000acf,18071,38.9119571,-86.0425161,0.8655250442609671,224,2006-08-13
2006,18,10,073,49.9,109300,08,13,2006_08_13_00000000000000000304,18073,41.0176883,-87.1188137,0.9004236156696653,224,2006-08-13
2006,18,60,075,45.8,107700,07,28,2006_07_28_00000000000000000327,18075,40.4349719,-85.0033804,0.8557793832822601,208,2006-07-28
2006,18,90,079,46.1,49800,08,13,2006_08_13_00000000000000000ac5,18079,38.9962339,-85.6281106,0.8874321933757726,224,2006-08-13
2006,18,20,085,52.2,88700,07,28,2006_07_28_00000000000000000319,18085,41.2442928,-85.8615754,0.8847102579937917,208,2006-07-28
2006,18,30,087,50.7,36000,07,28,2006_07_28_0000000000000000032f,18087,41.6424683,-85.4263018,0.8656540033197165,208,2006-07-28
2006,18,10,089,48,52800,08,13,2006_08_13_00000000000000000305,18089,41.472247,-87.3743368,0.8822947876123631,224,2006-08-13
2006,18,10,091,52.9,88100,07,28,2006_07_28_000000000000000002ff,18091,41.5490129,-86.7447386,0.8835813260619688,208,2006-07-28
2006,18,50,095,53.9,98600,07,28,2006_07_28_00000000000000000321,18095,40.166203,-85.7224543,0.8813746805187122,208,2006-07-28
2006,18,20,103,52.1,78000,07,28,2006_07_28_00000000000000000318,18103,40.7728813,-86.0442585,0.8889967886531199,208,2006-07-28
2006,18,40,107,54.7,117200,07,28,2006_07_28_0000000000000000030f,18107,40.0402962,-86.8927145,0.8989279430332606,208,2006-07-28
2006,18,50,109,48.9,47800,08,13,2006_08_13_00000000000000000acd,18109,39.4826458,-86.4474573,0.8975411150941481,224,2006-08-13
2006,18,30,113,48,56500,07,28,2006_07_28_0000000000000000032c,18113,41.4046795,-85.4172706,0.863549744156265,208,2006-07-28
2006,18,80,117,50.7,20000,07,28,2006_07_28_00000000000000000ad0,18117,38.5473812,-86.489257,0.885639945562412,208,2006-07-28
2006,18,10,127,47.7,57100,08,13,2006_08_13_00000000000000000303,18127,41.5099163,-87.071312699999993,0.8902867029589654,224,2006-08-13
2006,18,70,129,45.4,84000,07,28,2006_07_28_00000000000000000aef,18129,38.0276138,-87.8686526,0.871855284114885,208,2006-07-28
2006,18,40,133,50.3,68600,08,13,2006_08_13_00000000000000000ad6,18133,39.6655479,-86.8533729,0.8979334430129203,224,2006-08-13
2006,18,60,135,47.4,108300,07,28,2006_07_28_00000000000000000325,18135,40.1641738,-85.0054812,0.8764146225301722,208,2006-07-28
2006,18,90,137,45.8,59900,08,13,2006_08_13_00000000000000000ac6,18137,39.1002301,-85.2605409,0.8866931033724064,224,2006-08-13
2006,18,50,139,52.3,104900,07,28,2006_07_28_00000000000000000ac9,18139,39.6223572,-85.466403,0.8930752527109984,208,2006-07-28
2006,18,20,141,49.3,55000,07,28,2006_07_28_00000000000000000300,18141,41.6176989,-86.2881592,0.8785949419845656,208,2006-07-28
2006,18,50,145,52.3,96400,08,13,2006_08_13_00000000000000000aca,18145,39.5241345,-85.7921742,0.8942130953194183,224,2006-08-13
2006,18,70,147,44.3,62000,08,13,2006_08_13_00000000000000000ae4,18147,38.0096966,-87.0103746,0.8647382480529554,224,2006-08-13
2006,18,30,151,49.9,34900,08,29,2006_08_29_0000000000000000032d,18151,41.643467,-85.0024051,0.8530842394333773,240,2006-08-29
2006,18,70,163,46.7,35300,07,28,2006_07_28_00000000000000000ae3,18163,38.0200703,-87.5861659,0.8619254991267038,208,2006-07-28
2006,18,40,165,53.1,21100,08,13,2006_08_13_0000000000000000030c,18165,39.8540452,-87.4620713,0.9021013024182754,224,2006-08-13
2006,18,20,169,50.3,86400,07,28,2006_07_28_0000000000000000031a,18169,40.8437475,-85.7951915,0.8844349838456709,208,2006-07-28
2006,18,40,171,54.7,77600,08,13,2006_08_13_0000000000000000030a,18171,40.3526584,-87.3758466,0.9088150663391367,224,2006-08-13
2006,18,80,175,45.7,42500,07,28,2006_07_28_00000000000000000abd,18175,38.6006126,-86.1047512,0.8731725218431197,208,2006-07-28
2006,18,60,177,51.1,66100,07,28,2006_07_28_00000000000000000326,18177,39.8630908,-85.0067351,0.8812890943567508,208,2006-07-28
2006,18,30,179,51,104900,07,28,2006_07_28_00000000000000000329,18179,40.7352727,-85.2129742,0.8695897471019012,208,2006-07-28
2006,18,10,181,51.4,117000,08,13,2006_08_13_00000000000000000308,18181,40.7509496,-86.8642934,0.9064027172712653,224,2006-08-13
2006,18,30,183,52.6,64200,07,28,2006_07_28_0000000000000000031b,18183,41.1364261,-85.5018918,0.865293052421923,208,2006-07-28
2006,19,70,001,51,101500,08,13,2006_08_13_00000000000000000276,19001,41.3285283,-94.4781643,0.8462207148932607,224,2006-08-13
2006,19,70,003,45.2,61000,08,13,2006_08_13_00000000000000000275,19003,41.0216555,-94.6969059,0.8275186260857412,224,2006-08-13
2006,19,30,005,48.9,31000,08,13,2006_08_13_000000000000000002b4,19005,43.2749637,-91.382751,0.8561128514044365,224,2006-08-13
2006,19,80,007,42.3,40000,08,13,2006_08_13_00000000000000000266,19007,40.7442964,-92.873061,0.8404221807454951,224,2006-08-13
2006,19,40,009,51,100000,07,12,2006_07_12_000000000000000008fc,19009,41.679178,-94.9043119,0.8749282475419886,192,2006-07-12
2006,19,60,011,52.6,161000,07,28,2006_07_28_00000000000000000253,19011,42.0925474,-92.05763,0.8927554353626556,208,2006-07-28
2006,19,30,013,53.4,110500,07,28,2006_07_28_00000000000000000256,19013,42.4715414,-92.3080334,0.8884993785139199,208,2006-07-28
2006,19,50,015,50,116000,07,28,2006_07_28_0000000000000000027f,19015,42.038601,-93.9383625,0.8884932100636567,208,2006-07-28
2006,19,30,017,52.1,84500,07,28,2006_07_28_00000000000000000287,19017,42.7808946,-92.3273559,0.8900478287478114,208,2006-07-28
2006,19,30,019,52.6,106500,07,28,2006_07_28_00000000000000000255,19019,42.4703284,-91.8386658,0.8913837683549551,208,2006-07-28
2006,19,10,021,47.8,143000,08,13,2006_08_13_000000000000000008d8,19021,42.7415219,-95.1414324,0.8581457210291729,224,2006-08-13
2006,19,20,023,52,120000,07,28,2006_07_28_00000000000000000286,19023,42.7347076,-92.7800664,0.8931152689539799,208,2006-07-28
2006,19,40,025,49.4,141500,08,13,2006_08_13_0000000000000000027d,19025,42.3861699,-94.6436829,0.8630395479785249,224,2006-08-13
2006,19,40,027,49.4,132000,07,28,2006_07_28_000000000000000008fa,19027,42.039492,-94.8676471,0.8705439040763622,208,2006-07-28
2006,19,70,029,52.1,109500,07,28,2006_07_28_000000000000000008fe,19029,41.3338235,-94.9333023,0.8616929772400965,208,2006-07-28
2006,19,60,031,51.3,119000,07,28,2006_07_28_0000000000000000024c,19031,41.77236,-91.1326105,0.8940426363146596,208,2006-07-28
2006,19,20,033,49.1,112500,07,28,2006_07_28_0000000000000000028a,19033,43.0749751,-93.2509646,0.8757349539752111,208,2006-07-28
2006,19,10,035,53.9,133500,08,13,2006_08_13_000000000000000008d7,19035,42.7427375,-95.6332616,0.8681987384695125,224,2006-08-13
2006,19,30,037,50,100000,07,28,2006_07_28_0000000000000000028b,19037,43.0597409,-92.3172101,0.8843246051245084,208,2006-07-28
2006,19,10,041,49.4,133000,08,13,2006_08_13_000000000000000008d6,19041,43.0812244,-95.1498753,0.8727162737049479,224,2006-08-13
2006,19,30,043,53.9,53000,07,28,2006_07_28_000000000000000002b5,19043,42.8409849,-91.3235764,0.8830935492628933,208,2006-07-28
2006,19,60,045,52.7,126500,08,13,2006_08_13_00000000000000000245,19045,41.8980732,-90.5342431,0.8864600628534077,224,2006-08-13
2006,19,40,047,50.4,153500,08,13,2006_08_13_000000000000000008f9,19047,42.0431192,-95.3890903,0.8678136063302946,224,2006-08-13
2006,19,50,049,49.3,115500,07,28,2006_07_28_00000000000000000279,19049,41.6853206,-94.0407065,0.8716573522574544,208,2006-07-28
2006,19,90,051,44.9,40000,08,13,2006_08_13_0000000000000000025d,19051,40.7480892,-92.4103453,0.8645498983234969,224,2006-08-13
2006,19,30,055,55.7,68500,07,28,2006_07_28_0000000000000000024e,19055,42.4729373,-91.3667667,0.8852092954671305,208,2006-07-28
2006,19,90,057,48,66500,08,13,2006_08_13_0000000000000000023c,19057,40.9153393,-91.1869253,0.8492917194703732,224,2006-08-13
2006,19,10,059,48.1,82500,08,13,2006_08_13_000000000000000008d5,19059,43.3896107,-95.1960572,0.8587127240584951,224,2006-08-13
2006,19,30,061,55.7,34000,07,28,2006_07_28_0000000000000000024b,19061,42.4634808,-90.8787708,0.8765108721679484,208,2006-07-28
2006,19,10,063,49.6,94500,08,13,2006_08_13_00000000000000000299,19063,43.3779844,-94.6693702,0.8628931152514795,224,2006-08-13
2006,19,30,065,52.8,124500,07,28,2006_07_28_000000000000000002b3,19065,42.8641219,-91.8403761,0.892269773932853,208,2006-07-28
2006,19,20,067,49.9,112000,07,28,2006_07_28_00000000000000000289,19067,43.052741,-92.7873669,0.8780652579154966,208,2006-07-28
2006,19,20,069,52.5,124000,07,28,2006_07_28_00000000000000000288,19069,42.7365489,-93.2714247,0.8925142373674267,208,2006-07-28
2006,19,70,071,48.4,114500,07,12,2006_07_12_00000000000000000907,19071,40.7425902,-95.5991816,0.8605659034900951,192,2006-07-12
2006,19,40,073,48,143000,07,28,2006_07_28_0000000000000000027c,19073,42.042494,-94.3887028,0.884077233143201,208,2006-07-28
2006,19,50,075,56.4,136500,07,28,2006_07_28_00000000000000000285,19075,42.4033232,-92.7902613,0.8979484661426977,208,2006-07-28
2006,19,40,077,45.7,95500,07,28,2006_07_28_0000000000000000027b,19077,41.6835728,-94.5012723,0.8736540455186378,208,2006-07-28
2006,19,50,079,49.4,124000,07,28,2006_07_28_00000000000000000280,19079,42.3907681,-93.709198,0.8833859351821118,208,2006-07-28
2006,19,20,081,50.2,124500,07,28,2006_07_28_00000000000000000293,19081,43.0754105,-93.7436965,0.8885122890009558,208,2006-07-28
2006,19,50,083,56.5,110000,07,28,2006_07_28_00000000000000000282,19083,42.3902079,-93.241669,0.8860367372221364,208,2006-07-28
2006,19,40,085,44.1,137000,08,13,2006_08_13_000000000000000008f8,19085,41.6885844,-95.8271491,0.8491370195628554,224,2006-08-13
2006,19,90,087,49.3,74500,08,13,2006_08_13_0000000000000000025f,19087,40.985864,-91.5442697,0.8684090073226873,224,2006-08-13
2006,19,30,089,47.3,94500,08,13,2006_08_13_0000000000000000028c,19089,43.3653125,-92.3219084,0.8740316506468496,224,2006-08-13
2006,19,20,091,52.5,110500,07,28,2006_07_28_00000000000000000295,19091,42.7822212,-94.2027754,0.8830607056892994,208,2006-07-28
2006,19,40,093,46.4,104500,08,13,2006_08_13_000000000000000008da,19093,42.3918601,-95.5074206,0.8512462414428288,224,2006-08-13
2006,19,60,095,52.3,88500,07,28,2006_07_28_00000000000000000252,19095,41.6839184,-92.0591226,0.8726176485289144,208,2006-07-28
2006,19,60,097,51.6,49000,07,28,2006_07_28_00000000000000000247,19097,42.1642812,-90.5745965,0.8748252356221452,208,2006-07-28
2006,19,50,099,53.3,138500,08,13,2006_08_13_00000000000000000284,19099,41.6855513,-93.0541468,0.8557149398927754,224,2006-08-13
