Year,STATEFP,AGDISTRICT,COUNTYFP,yield,planted,Month,Day,systemID,GEOID,INTPTLAT,INTPTLON,NDVI,doy,date
2007,27,10,089,50,218000,06,26,2007_06_26_00000000000000000402,27089,48.3627284,-96.357761,0.7952373670432131,176,2007-06-26
2007,27,10,107,47,132500,07,12,2007_07_12_00000000000000000417,27107,47.3294703,-96.4638068,0.7505773158299603,192,2007-07-12
2007,27,10,119,55.2,290000,06,26,2007_06_26_000000000000000003ff,27119,47.7742536,-96.4000265,0.7862086154947812,176,2007-06-26
2007,30,30,083,26,133000,06,10,2007_06_10_0000000000000000045f,30083,47.7855132,-104.5633871,0.5808501388284882,160,2007-06-10
2007,38,60,003,41.3,142000,06,26,2007_06_26_00000000000000000414,38003,46.94255,-98.0701946,0.7460018645725462,176,2007-06-26
2007,38,20,009,40.4,260000,06,26,2007_06_26_00000000000000000452,38009,48.7944116,-100.8312572,0.8051383149886572,176,2007-06-26
2007,38,60,017,35.5,178000,07,12,2007_07_12_00000000000000000415,38017,46.9270033,-97.2523747,0.7157895135877027,192,2007-07-12
2007,38,30,019,42.3,335000,06,26,2007_06_26_00000000000000000409,38019,48.7684388,-98.4637903,0.7761972974965319,176,2007-06-26
2007,38,30,035,49.1,200000,06,26,2007_06_26_0000000000000000040c,38035,47.9260026,-97.450851,0.7621676987950113,176,2007-06-26
2007,38,60,039,44.9,68000,06,26,2007_06_26_00000000000000000410,38039,47.4563342,-98.2322863,0.7749534143828558,176,2007-06-26
2007,38,40,055,34.6,266000,06,26,2007_06_26_00000000000000000449,38055,47.6530553,-101.4217937,0.7392225850141949,176,2007-06-26
2007,38,80,059,27.3,200000,06,26,2007_06_26_00000000000000000445,38059,46.7108188,-101.2982647,0.6961743080702393,176,2007-06-26
2007,38,50,093,35.8,135000,06,26,2007_06_26_00000000000000000413,38093,46.9722235,-98.9561228,0.7136134358279332,176,2007-06-26
2007,38,30,099,46.3,220000,06,26,2007_06_26_00000000000000000408,38099,48.3769789,-97.7222304,0.7653266012661837,176,2007-06-26
2007,38,10,101,35.9,294000,07,12,2007_07_12_0000000000000000044c,38101,48.2166858,-101.5405369,0.7750731607592013,192,2007-07-12
2007,46,30,037,48.4,59000,06,26,2007_06_26_00000000000000000429,46037,45.3550335,-97.5814295,0.6920946599707054,176,2007-06-26
2007,46,30,039,54.1,13700,08,29,2007_08_29_0000000000000000042a,46039,44.7562899,-96.6902393,0.7099922351554442,240,2007-08-29
2007,46,20,049,46.8,60000,06,26,2007_06_26_00000000000000000438,46049,45.0654764,-99.1535637,0.7434028783319655,176,2007-06-26
2007,46,20,129,45.2,63000,06,26,2007_06_26_0000000000000000043b,46129,45.4276046,-100.0278563,0.716887111624848,176,2007-06-26
2007,53,50,043,37.5,89000,06,10,2007_06_10_0000000000000000061f,53043,47.5827433,-118.4176925,0.5976692565389574,160,2007-06-10
2007,53,90,075,46.9,120000,06,10,2007_06_10_00000000000000000620,53075,46.9059441,-117.5353898,0.7380269040128352,160,2007-06-10
2008,16,10,057,50,30500,06,25,2008_06_25_000000000000000005de,16057,46.8189202,-116.7309737,0.7564172821678751,176,2008-06-25
2008,27,10,089,56.5,236500,07,11,2008_07_11_00000000000000000402,27089,48.3627284,-96.357761,0.8042403741012757,192,2008-07-11
2008,27,10,107,59.5,135000,07,11,2008_07_11_00000000000000000417,27107,47.3294703,-96.4638068,0.8149352511245667,192,2008-07-11
2008,27,10,119,64,308000,07,11,2008_07_11_000000000000000003ff,27119,47.7742536,-96.4000265,0.8033774222242968,192,2008-07-11
2008,30,30,083,16.5,144500,06,25,2008_06_25_0000000000000000045f,30083,47.7855132,-104.5633871,0.43755233917118586,176,2008-06-25
2008,38,60,003,59,124000,07,11,2008_07_11_00000000000000000414,38003,46.94255,-98.0701946,0.754259870545401,192,2008-07-11
2008,38,20,009,36,233000,06,25,2008_06_25_00000000000000000452,38009,48.7944116,-100.8312572,0.7090452309163615,176,2008-06-25
2008,38,60,017,61.5,159000,07,11,2008_07_11_00000000000000000415,38017,46.9270033,-97.2523747,0.7833438798384031,192,2008-07-11
2008,38,30,019,49.5,367000,07,11,2008_07_11_00000000000000000409,38019,48.7684388,-98.4637903,0.8098542638903206,192,2008-07-11
2008,38,30,035,56,194000,07,11,2008_07_11_0000000000000000040c,38035,47.9260026,-97.450851,0.7861420303899963,192,2008-07-11
2008,38,60,039,55.5,70000,07,11,2008_07_11_00000000000000000410,38039,47.4563342,-98.2322863,0.7514471299794956,192,2008-07-11
2008,38,40,055,24.5,278000,06,25,2008_06_25_00000000000000000449,38055,47.6530553,-101.4217937,0.7101487535087232,176,2008-06-25
2008,38,80,059,16.5,208000,06,25,2008_06_25_00000000000000000445,38059,46.7108188,-101.2982647,0.6914665314726369,176,2008-06-25
2008,38,50,093,47.5,139000,07,27,2008_07_27_00000000000000000413,38093,46.9722235,-98.9561228,0.7096228129569471,208,2008-07-27
2008,38,30,099,54,233000,07,11,2008_07_11_00000000000000000408,38099,48.3769789,-97.7222304,0.795079305692651,192,2008-07-11
2008,38,10,101,41,308000,06,25,2008_06_25_0000000000000000044c,38101,48.2166858,-101.5405369,0.7446190787583541,176,2008-06-25
2008,46,30,037,55.5,61000,07,27,2008_07_27_00000000000000000429,46037,45.3550335,-97.5814295,0.7180998469765792,208,2008-07-27
2008,46,30,039,56.5,12000,07,27,2008_07_27_0000000000000000042a,46039,44.7562899,-96.6902393,0.7791713792359163,208,2008-07-27
2008,46,20,049,55,82000,06,25,2008_06_25_00000000000000000438,46049,45.0654764,-99.1535637,0.7044195636932373,176,2008-06-25
2008,46,20,129,44,69000,07,27,2008_07_27_0000000000000000043b,46129,45.4276046,-100.0278563,0.6756322943504253,208,2008-07-27
2008,53,50,043,29.5,98500,06,25,2008_06_25_0000000000000000061f,53043,47.5827433,-118.4176925,0.4897035978370943,176,2008-06-25
2008,53,90,075,44.5,135500,06,25,2008_06_25_00000000000000000620,53075,46.9059441,-117.5353898,0.6789245885188325,176,2008-06-25
2009,16,10,057,57.5,35500,06,26,2009_06_26_000000000000000005de,16057,46.8189202,-116.7309737,0.6868329966415632,176,2009-06-26
2009,27,10,089,55,205500,07,28,2009_07_28_00000000000000000402,27089,48.3627284,-96.357761,0.7874001982311097,208,2009-07-28
2009,27,10,107,59.5,108500,07,12,2009_07_12_00000000000000000417,27107,47.3294703,-96.4638068,0.8038909868433192,192,2009-07-12
2009,27,10,119,62,284500,07,12,2009_07_12_000000000000000003ff,27119,47.7742536,-96.4000265,0.8024261971149741,192,2009-07-12
2009,30,30,083,31,139400,07,12,2009_07_12_0000000000000000045f,30083,47.7855132,-104.5633871,0.5138503528031931,192,2009-07-12
2009,38,60,003,53.5,115000,07,12,2009_07_12_00000000000000000414,38003,46.94255,-98.0701946,0.743958052788366,192,2009-07-12
2009,38,20,009,44,235000,07,12,2009_07_12_00000000000000000452,38009,48.7944116,-100.8312572,0.788766697376235,192,2009-07-12
2009,38,60,017,54.5,100000,07,12,2009_07_12_00000000000000000415,38017,46.9270033,-97.2523747,0.7594269697633653,192,2009-07-12
2009,38,30,019,46.5,300000,07,28,2009_07_28_00000000000000000409,38019,48.7684388,-98.4637903,0.7661852866899849,208,2009-07-28
2009,38,30,035,55.5,190000,07,12,2009_07_12_0000000000000000040c,38035,47.9260026,-97.450851,0.7566547238186913,192,2009-07-12
2009,38,60,039,47,76000,07,12,2009_07_12_00000000000000000410,38039,47.4563342,-98.2322863,0.7389479759556679,192,2009-07-12
2009,38,40,055,45.5,275000,07,12,2009_07_12_00000000000000000449,38055,47.6530553,-101.4217937,0.783409110912638,192,2009-07-12
2009,38,80,059,45.5,205000,07,12,2009_07_12_00000000000000000445,38059,46.7108188,-101.2982647,0.7577684771172432,192,2009-07-12
2009,38,50,093,45.5,135000,07,12,2009_07_12_00000000000000000413,38093,46.9722235,-98.9561228,0.73242556905441,192,2009-07-12
2009,38,30,099,51.5,210000,07,28,2009_07_28_00000000000000000408,38099,48.3769789,-97.7222304,0.746016479012031,208,2009-07-28
2009,38,10,101,45,295000,07,12,2009_07_12_0000000000000000044c,38101,48.2166858,-101.5405369,0.7752571065416202,192,2009-07-12
2009,46,30,037,53.5,55200,07,12,2009_07_12_00000000000000000429,46037,45.3550335,-97.5814295,0.7813644142666579,192,2009-07-12
2009,46,30,039,58,16900,07,12,2009_07_12_0000000000000000042a,46039,44.7562899,-96.6902393,0.7867841013014423,192,2009-07-12
2009,46,20,049,56,64000,07,12,2009_07_12_00000000000000000438,46049,45.0654764,-99.1535637,0.7342052783401715,192,2009-07-12
2009,46,20,129,52.5,62500,07,12,2009_07_12_0000000000000000043b,46129,45.4276046,-100.0278563,0.7124096145738178,192,2009-07-12
2009,53,50,043,39,121500,06,10,2009_06_10_0000000000000000061f,53043,47.5827433,-118.4176925,0.5058987718746546,160,2009-06-10
2009,53,90,075,49.5,188000,06,26,2009_06_26_00000000000000000620,53075,46.9059441,-117.5353898,0.6439851089895801,176,2009-06-26
2010,16,10,057,54,34500,06,26,2010_06_26_000000000000000005de,16057,46.8189202,-116.7309737,0.7700773989083866,176,2010-06-26
2010,27,10,089,55.6,217500,06,26,2010_06_26_00000000000000000402,27089,48.3627284,-96.357761,0.7483636653984891,176,2010-06-26
2010,27,10,107,60,102000,06,26,2010_06_26_00000000000000000417,27107,47.3294703,-96.4638068,0.7448261061338363,176,2010-06-26
2010,27,10,119,64.5,275500,06,10,2010_06_10_000000000000000003ff,27119,47.7742536,-96.4000265,0.7528961701159883,160,2010-06-10
2010,30,30,083,37.2,157100,06,26,2010_06_26_0000000000000000045f,30083,47.7855132,-104.5633871,0.5927160960081493,176,2010-06-26
2010,38,60,003,52.2,115000,07,12,2010_07_12_00000000000000000414,38003,46.94255,-98.0701946,0.7152887235923807,192,2010-07-12
2010,38,20,009,43.5,218000,07,12,2010_07_12_00000000000000000452,38009,48.7944116,-100.8312572,0.7814596879973968,192,2010-07-12
2010,38,60,017,55.5,113500,07,12,2010_07_12_00000000000000000415,38017,46.9270033,-97.2523747,0.7314721654549029,192,2010-07-12
2010,38,30,019,49.1,311500,06,26,2010_06_26_00000000000000000409,38019,48.7684388,-98.4637903,0.7811348426003114,176,2010-06-26
2010,38,30,035,56.4,188000,07,12,2010_07_12_0000000000000000040c,38035,47.9260026,-97.450851,0.7297914909099733,192,2010-07-12
2010,38,60,039,53.9,71200,07,12,2010_07_12_00000000000000000410,38039,47.4563342,-98.2322863,0.7345737418712993,192,2010-07-12
2010,38,40,055,44,254000,07,12,2010_07_12_00000000000000000449,38055,47.6530553,-101.4217937,0.7674221182990744,192,2010-07-12
2010,38,80,059,35.7,183000,07,12,2010_07_12_00000000000000000445,38059,46.7108188,-101.2982647,0.7009355794712349,192,2010-07-12
2010,38,50,093,46.5,134000,07,12,2010_07_12_00000000000000000413,38093,46.9722235,-98.9561228,0.73164258354561,192,2010-07-12
2010,38,30,099,51.3,214500,06,26,2010_06_26_00000000000000000408,38099,48.3769789,-97.7222304,0.7387954154639071,176,2010-06-26
2010,38,10,101,43.5,266500,07,12,2010_07_12_0000000000000000044c,38101,48.2166858,-101.5405369,0.7549725567383544,192,2010-07-12
2010,46,30,037,53.4,52000,06,10,2010_06_10_00000000000000000429,46037,45.3550335,-97.5814295,0.6773089579636542,160,2010-06-10
2010,46,30,039,55.8,14500,07,12,2010_07_12_0000000000000000042a,46039,44.7562899,-96.6902393,0.7262163621708757,192,2010-07-12
2010,46,20,049,59.7,62500,06,10,2010_06_10_00000000000000000438,46049,45.0654764,-99.1535637,0.68004354504605,160,2010-06-10
2010,46,20,129,48.8,58000,06,10,2010_06_10_0000000000000000043b,46129,45.4276046,-100.0278563,0.6854340131722276,160,2010-06-10
2010,53,50,043,43.1,124000,06,26,2010_06_26_0000000000000000061f,53043,47.5827433,-118.4176925,0.6615269919627628,176,2010-06-26
2010,53,90,075,49.1,171000,06,10,2010_06_10_00000000000000000620,53075,46.9059441,-117.5353898,0.7354824944893462,160,2010-06-10
2011,16,10,057,58.2,27200,07,12,2011_07_12_000000000000000005de,16057,46.8189202,-116.7309737,0.735144297990096,192,2011-07-12
2011,27,10,089,47.3,220500,07,12,2011_07_12_00000000000000000402,27089,48.3627284,-96.357761,0.7739343904972327,192,2011-07-12
2011,27,10,107,42.2,104000,07,12,2011_07_12_00000000000000000417,27107,47.3294703,-96.4638068,0.7905799421696067,192,2011-07-12
2011,27,10,119,53.2,296000,07,12,2011_07_12_000000000000000003ff,27119,47.7742536,-96.4000265,0.8171112563681472,192,2011-07-12
2011,30,30,083,29.1,138600,07,12,2011_07_12_0000000000000000045f,30083,47.7855132,-104.5633871,0.6206374125127524,192,2011-07-12
2011,38,60,003,34,99000,07,12,2011_07_12_00000000000000000414,38003,46.94255,-98.0701946,0.748010374404715,192,2011-07-12
2011,38,20,009,33.8,150000,07,12,2011_07_12_00000000000000000452,38009,48.7944116,-100.8312572,0.718182827596817,192,2011-07-12
2011,38,60,017,25.9,96000,07,12,2011_07_12_00000000000000000415,38017,46.9270033,-97.2523747,0.7155602732438368,192,2011-07-12
2011,38,30,019,41.8,305000,07,12,2011_07_12_00000000000000000409,38019,48.7684388,-98.4637903,0.7618989449744,192,2011-07-12
2011,38,30,035,39.6,189000,07,12,2011_07_12_0000000000000000040c,38035,47.9260026,-97.450851,0.7642070545088985,192,2011-07-12
2011,38,60,039,30.6,81000,07,12,2011_07_12_00000000000000000410,38039,47.4563342,-98.2322863,0.7981367881194283,192,2011-07-12
2011,38,40,055,29.8,252000,07,12,2011_07_12_00000000000000000449,38055,47.6530553,-101.4217937,0.7738252626739328,192,2011-07-12
2011,38,80,059,17.5,178000,07,12,2011_07_12_00000000000000000445,38059,46.7108188,-101.2982647,0.7515849757458614,192,2011-07-12
2011,38,50,093,27.1,136000,07,12,2011_07_12_00000000000000000413,38093,46.9722235,-98.9561228,0.7532934497128206,192,2011-07-12
2011,38,30,099,44.3,209000,07,12,2011_07_12_00000000000000000408,38099,48.3769789,-97.7222304,0.7923385516798518,192,2011-07-12
2011,38,10,101,28.1,146000,07,12,2011_07_12_0000000000000000044c,38101,48.2166858,-101.5405369,0.693072190899563,192,2011-07-12
2011,46,30,037,36.6,51300,07,12,2011_07_12_00000000000000000429,46037,45.3550335,-97.5814295,0.7482318898884356,192,2011-07-12
2011,46,30,039,38.6,10700,07,12,2011_07_12_0000000000000000042a,46039,44.7562899,-96.6902393,0.7786814154912151,192,2011-07-12
2011,46,20,049,33.5,42900,07,12,2011_07_12_00000000000000000438,46049,45.0654764,-99.1535637,0.7217082698789165,192,2011-07-12
2011,46,20,129,36.4,66900,07,12,2011_07_12_0000000000000000043b,46129,45.4276046,-100.0278563,0.7487576518585676,192,2011-07-12
2011,53,50,043,48,126000,06,26,2011_06_26_0000000000000000061f,53043,47.5827433,-118.4176925,0.600973028347512,176,2011-06-26
2011,53,90,075,60.7,171000,07,12,2011_07_12_00000000000000000620,53075,46.9059441,-117.5353898,0.6953009255855547,192,2011-07-12
2012,16,10,057,65.7,24900,06,25,2012_06_25_000000000000000005de,16057,46.8189202,-116.7309737,0.7166717536541526,176,2012-06-25
2012,27,10,089,61.4,208500,06,25,2012_06_25_00000000000000000402,27089,48.3627284,-96.357761,0.7887817526390367,176,2012-06-25
2012,27,10,107,54.3,88000,06,25,2012_06_25_00000000000000000417,27107,47.3294703,-96.4638068,0.722075637894737,176,2012-06-25
2012,27,10,119,60.6,259500,06,25,2012_06_25_000000000000000003ff,27119,47.7742536,-96.4000265,0.7652012782945583,176,2012-06-25
2012,30,30,083,25.9,159000,06,09,2012_06_09_0000000000000000045f,30083,47.7855132,-104.5633871,0.5394094674773151,160,2012-06-09
2012,38,60,003,49.4,78500,06,25,2012_06_25_00000000000000000414,38003,46.94255,-98.0701946,0.732396920527909,176,2012-06-25
2012,38,20,009,44.8,201000,06,25,2012_06_25_00000000000000000452,38009,48.7944116,-100.8312572,0.7848918119045049,176,2012-06-25
2012,38,60,017,56.7,86000,06,25,2012_06_25_00000000000000000415,38017,46.9270033,-97.2523747,0.7142803626828668,176,2012-06-25
2012,38,30,019,52.5,293000,06,25,2012_06_25_00000000000000000409,38019,48.7684388,-98.4637903,0.8066712527598452,176,2012-06-25
2012,38,30,035,57.2,159000,06,25,2012_06_25_0000000000000000040c,38035,47.9260026,-97.450851,0.7481361599323855,176,2012-06-25
2012,38,60,039,54.8,56000,06,25,2012_06_25_00000000000000000410,38039,47.4563342,-98.2322863,0.7391398191533087,176,2012-06-25
2012,38,40,055,46.3,258000,06,25,2012_06_25_00000000000000000449,38055,47.6530553,-101.4217937,0.7449269256286656,176,2012-06-25
2012,38,80,059,44.3,166500,06,25,2012_06_25_00000000000000000445,38059,46.7108188,-101.2982647,0.6723749746018848,176,2012-06-25
2012,38,50,093,46.3,73600,07,11,2012_07_11_00000000000000000413,38093,46.9722235,-98.9561228,0.7181082257821524,192,2012-07-11
2012,38,30,099,49.7,199000,06,25,2012_06_25_00000000000000000408,38099,48.3769789,-97.7222304,0.750029772451198,176,2012-06-25
2012,38,10,101,44.2,271500,06,25,2012_06_25_0000000000000000044c,38101,48.2166858,-101.5405369,0.7744921217619699,176,2012-06-25
2012,46,30,037,49.8,41200,07,11,2012_07_11_00000000000000000429,46037,45.3550335,-97.5814295,0.6501094882944107,192,2012-07-11
2012,46,30,039,63.1,7900,06,25,2012_06_25_0000000000000000042a,46039,44.7562899,-96.6902393,0.721609137614679,176,2012-06-25
2012,46,20,049,52.1,33000,06,09,2012_06_09_00000000000000000438,46049,45.0654764,-99.1535637,0.5929526655623542,160,2012-06-09
2012,46,20,129,43.7,53000,06,25,2012_06_25_0000000000000000043b,46129,45.4276046,-100.0278563,0.6136951456888009,176,2012-06-25
2012,53,50,043,45,103500,06,25,2012_06_25_0000000000000000061f,53043,47.5827433,-118.4176925,0.6201784797927554,176,2012-06-25
2012,53,90,075,56.2,141000,06,25,2012_06_25_00000000000000000620,53075,46.9059441,-117.5353898,0.7021502023986597,176,2012-06-25
2013,16,10,057,66.7,30000,06,26,2013_06_26_000000000000000005de,16057,46.8189202,-116.7309737,0.7806560380125893,176,2013-06-26
2013,27,10,089,59.1,189500,07,12,2013_07_12_00000000000000000402,27089,48.3627284,-96.357761,0.827612680438349,192,2013-07-12
2013,27,10,107,58.2,82700,07,12,2013_07_12_00000000000000000417,27107,47.3294703,-96.4638068,0.8231986325597962,192,2013-07-12
2013,27,10,119,64.5,249500,07,12,2013_07_12_000000000000000003ff,27119,47.7742536,-96.4000265,0.823247154751583,192,2013-07-12
2013,30,30,083,36.8,160000,07,12,2013_07_12_0000000000000000045f,30083,47.7855132,-104.5633871,0.6167061523353375,192,2013-07-12
2013,38,60,003,54.1,70400,07,12,2013_07_12_00000000000000000414,38003,46.94255,-98.0701946,0.750296079668008,192,2013-07-12
2013,38,20,009,53.5,143000,07,12,2013_07_12_00000000000000000452,38009,48.7944116,-100.8312572,0.7273022238704347,192,2013-07-12
2013,38,60,017,57.1,73500,07,12,2013_07_12_00000000000000000415,38017,46.9270033,-97.2523747,0.7792617253603762,192,2013-07-12
2013,38,30,019,57.8,233000,07,28,2013_07_28_00000000000000000409,38019,48.7684388,-98.4637903,0.7597497335862334,208,2013-07-28
2013,38,30,035,50.4,128500,07,12,2013_07_12_0000000000000000040c,38035,47.9260026,-97.450851,0.757907792604458,192,2013-07-12
2013,38,60,039,54,53300,07,12,2013_07_12_00000000000000000410,38039,47.4563342,-98.2322863,0.7760897684393849,192,2013-07-12
2013,38,40,055,45.3,265000,07,12,2013_07_12_00000000000000000449,38055,47.6530553,-101.4217937,0.7644064763798603,192,2013-07-12
2013,38,80,059,43.1,163500,06,26,2013_06_26_00000000000000000445,38059,46.7108188,-101.2982647,0.6920924702369123,176,2013-06-26
2013,38,50,093,41.3,65200,07,12,2013_07_12_00000000000000000413,38093,46.9722235,-98.9561228,0.6785155108047403,192,2013-07-12
2013,38,30,099,52.3,151500,07,12,2013_07_12_00000000000000000408,38099,48.3769789,-97.7222304,0.7472897826941819,192,2013-07-12
2013,38,10,101,46.1,180000,07,12,2013_07_12_0000000000000000044c,38101,48.2166858,-101.5405369,0.6786596537652082,192,2013-07-12
2013,46,30,037,52.2,29300,07,12,2013_07_12_00000000000000000429,46037,45.3550335,-97.5814295,0.757354776717821,192,2013-07-12
2013,46,30,039,60.9,7600,07,12,2013_07_12_0000000000000000042a,46039,44.7562899,-96.6902393,0.7800005560975611,192,2013-07-12
2013,46,20,049,50.5,32500,07,12,2013_07_12_00000000000000000438,46049,45.0654764,-99.1535637,0.6956147846095594,192,2013-07-12
2013,46,20,129,50.7,57200,07,12,2013_07_12_0000000000000000043b,46129,45.4276046,-100.0278563,0.7191863481615977,192,2013-07-12
2013,53,50,043,55.2,98000,06,26,2013_06_26_0000000000000000061f,53043,47.5827433,-118.4176925,0.5832479867980592,176,2013-06-26
2013,53,90,075,61.2,152000,06,26,2013_06_26_00000000000000000620,53075,46.9059441,-117.5353898,0.7121501422781753,176,2013-06-26
2014,16,10,057,65.8,41600,06,26,2014_06_26_000000000000000005de,16057,46.8189202,-116.7309737,0.7164600556094076,176,2014-06-26
2014,27,10,089,51.1,190000,07,12,2014_07_12_00000000000000000402,27089,48.3627284,-96.357761,0.743190760534838,192,2014-07-12
2014,27,10,107,65.1,91400,07,12,2014_07_12_00000000000000000417,27107,47.3294703,-96.4638068,0.7881842423728637,192,2014-07-12
2014,27,10,119,62.8,263000,07,12,2014_07_12_000000000000000003ff,27119,47.7742536,-96.4000265,0.7858835613225699,192,2014-07-12
2014,30,30,083,35,179800,06,26,2014_06_26_0000000000000000045f,30083,47.7855132,-104.5633871,0.5862337698835642,176,2014-06-26
2014,38,60,003,58.1,82500,07,12,2014_07_12_00000000000000000414,38003,46.94255,-98.0701946,0.7733691348075207,192,2014-07-12
2014,38,20,009,47.5,211500,07,12,2014_07_12_00000000000000000452,38009,48.7944116,-100.8312572,0.7850808650919299,192,2014-07-12
2014,38,60,017,59.6,80300,07,12,2014_07_12_00000000000000000415,38017,46.9270033,-97.2523747,0.7510342293802087,192,2014-07-12
2014,38,30,019,56.5,323500,06,26,2014_06_26_00000000000000000409,38019,48.7684388,-98.4637903,0.8187935240612841,176,2014-06-26
2014,38,30,035,54.1,144500,07,28,2014_07_28_0000000000000000040c,38035,47.9260026,-97.450851,0.7349740215056614,208,2014-07-28
2014,38,60,039,52.4,57800,07,12,2014_07_12_00000000000000000410,38039,47.4563342,-98.2322863,0.7816462601533377,192,2014-07-12
2014,38,40,055,51,287500,07,12,2014_07_12_00000000000000000449,38055,47.6530553,-101.4217937,0.7749866022867091,192,2014-07-12
2014,38,80,059,43.2,184000,07,12,2014_07_12_00000000000000000445,38059,46.7108188,-101.2982647,0.7415716023613749,192,2014-07-12
2014,38,50,093,48.5,84700,07,12,2014_07_12_00000000000000000413,38093,46.9722235,-98.9561228,0.7380361754506399,192,2014-07-12
2014,38,30,099,52,206500,07,28,2014_07_28_00000000000000000408,38099,48.3769789,-97.7222304,0.7465702072336536,208,2014-07-28
2014,38,10,101,47.8,295000,07,12,2014_07_12_0000000000000000044c,38101,48.2166858,-101.5405369,0.7882600357388239,192,2014-07-12
2014,46,30,037,65.8,34800,07,12,2014_07_12_00000000000000000429,46037,45.3550335,-97.5814295,0.7333472390443947,192,2014-07-12
2014,46,30,039,68.1,11300,08,13,2014_08_13_0000000000000000042a,46039,44.7562899,-96.6902393,0.7656527907656343,224,2014-08-13
2014,46,20,049,68,45000,07,12,2014_07_12_00000000000000000438,46049,45.0654764,-99.1535637,0.7276320232988479,192,2014-07-12
2014,46,20,129,59,50700,07,12,2014_07_12_0000000000000000043b,46129,45.4276046,-100.0278563,0.7128756433235183,192,2014-07-12
2014,53,50,043,28.9,128000,06,10,2014_06_10_0000000000000000061f,53043,47.5827433,-118.4176925,0.5030790188789271,160,2014-06-10
2014,53,90,075,42.6,192000,06,10,2014_06_10_00000000000000000620,53075,46.9059441,-117.5353898,0.6425201956825441,160,2014-06-10
2015,16,10,057,50.4,33000,06,10,2015_06_10_000000000000000005de,16057,46.8189202,-116.7309737,0.749888800458059,160,2015-06-10
2015,27,10,089,54.4,223000,07,12,2015_07_12_00000000000000000402,27089,48.3627284,-96.357761,0.7885095819248167,192,2015-07-12
2015,27,10,107,68.4,113500,07,12,2015_07_12_00000000000000000417,27107,47.3294703,-96.4638068,0.7844829024877077,192,2015-07-12
