Year,STATEFP,AGDISTRICT,COUNTYFP,yield,planted,Month,Day,systemID,GEOID,INTPTLAT,INTPTLON,NDVI,doy,date
2006,20,60,077,24,256200,04,23,2006_04_23_00000000000000000951,20077,37.188184,-98.06659,0.5327974103497725,112,2006-04-23
2006,20,60,079,43,125300,04,23,2006_04_23_000000000000000009ac,20079,38.0501436,-97.4367065,0.5537454546436856,112,2006-04-23
2006,20,40,089,49,135900,04,23,2006_04_23_0000000000000000091a,20089,39.7770098,-98.2225842,0.6250258675379556,112,2006-04-23
2006,20,60,095,30,210500,04,23,2006_04_23_0000000000000000094f,20095,37.5529509,-98.1445285,0.5528091740590145,112,2006-04-23
2006,20,50,113,45,223800,04,23,2006_04_23_00000000000000000947,20113,38.395812,-97.6474893,0.6388148255237849,112,2006-04-23
2006,20,50,115,42,133200,05,09,2006_05_09_000000000000000009ad,20115,38.3596474,-97.1027707,0.5841952926237247,128,2006-05-09
2006,20,40,123,45,190900,04,23,2006_04_23_00000000000000000941,20123,39.3930256,-98.2073621,0.6510955969080511,112,2006-04-23
2006,20,80,127,40,32300,05,09,2006_05_09_000000000000000009ae,20127,38.688204,-96.6514482,0.60813677986316,128,2006-05-09
2006,20,30,129,26,72700,08,29,2006_08_29_0000000000000000051c,20129,37.1852495,-101.8095163,0.43196066546498885,240,2006-08-29
2006,20,80,139,42,12000,05,09,2006_05_09_000000000000000009a6,20139,38.6484085,-95.7075964,0.6524492360208063,128,2006-05-09
2006,20,40,143,40,121500,04,23,2006_04_23_00000000000000000943,20143,39.1379632,-97.6548025,0.6736641580920087,112,2006-04-23
2006,20,60,145,26,146100,04,23,2006_04_23_0000000000000000093c,20145,38.1814768,-99.2347717,0.5410439078298522,112,2006-04-23
2006,20,40,147,32,110500,04,23,2006_04_23_0000000000000000091f,20147,39.7845058,-99.3421498,0.5344203400670593,112,2006-04-23
2006,20,70,149,51,8300,05,09,2006_05_09_000000000000000009b4,20149,39.3821868,-96.3371126,0.6441729415967137,128,2006-05-09
2006,20,60,155,35,253900,04,23,2006_04_23_0000000000000000094d,20155,37.9481849,-98.0783463,0.5675470152985933,112,2006-04-23
2006,20,40,157,46,98500,04,23,2006_04_23_00000000000000000919,20157,39.8289103,-97.6509213,0.5995269804264997,112,2006-04-23
2006,20,50,169,44,147300,04,23,2006_04_23_00000000000000000946,20169,38.7863268,-97.6501534,0.6461597016767784,112,2006-04-23
2006,20,60,173,38,198300,04,23,2006_04_23_0000000000000000094e,20173,37.681045,-97.4610535,0.5887173291261834,112,2006-04-23
2006,20,80,177,45,5200,09,14,2006_09_14_000000000000000009b6,20177,39.0418053,-95.755664,0.6668929299230609,255,2006-09-14
2006,20,10,181,22,193500,04,23,2006_04_23_0000000000000000052b,20181,39.3513521,-101.719859,0.48083336192714826,112,2006-04-23
2006,20,40,183,45,151600,04,23,2006_04_23_0000000000000000091e,20183,39.7846603,-98.7854295,0.6008862762690985,112,2006-04-23
2006,20,60,191,35,381200,04,23,2006_04_23_00000000000000000952,20191,37.2366617,-97.4933519,0.5844890251348753,112,2006-04-23
2006,26,80,059,63,16400,08,13,2006_08_13_00000000000000000101,26059,41.8644753,-84.6424093,0.7810663003663005,224,2006-08-13
2006,26,90,091,76,38500,08,13,2006_08_13_00000000000000000100,26091,41.8961086,-84.0743496,0.761470406189555,224,2006-08-13
2006,29,50,019,48.4,10100,07,12,2006_07_12_000000000000000009d2,29019,38.9898614,-92.3102022,0.7216904985337244,192,2006-07-12
2006,29,50,053,49.5,20400,05,09,2006_05_09_000000000000000009d1,29053,38.8453861,-92.8123231,0.712685973164713,128,2006-05-09
2006,29,30,127,68.8,10600,07,12,2006_07_12_00000000000000000227,29127,39.8075383,-91.6353791,0.6969428959838421,192,2006-07-12
2006,29,60,183,52.2,6900,07,28,2006_07_28_00000000000000000216,29183,38.7811023,-90.6749153,0.6895611111111112,208,2006-07-28
2006,31,10,013,42.8,111000,05,09,2006_05_09_000000000000000008a3,31013,42.2103804,-103.0817795,0.4226534996521001,128,2006-05-09
2006,31,70,029,40.9,47000,08,13,2006_08_13_0000000000000000088e,31029,40.5303903,-101.6941918,0.5334533296731142,224,2006-08-13
2006,31,90,035,40.5,10000,08,13,2006_08_13_0000000000000000091c,31035,40.5236688,-98.0510501,0.7335119848643786,224,2006-08-13
2006,31,10,049,27.1,91000,04,23,2006_04_23_0000000000000000088a,31049,41.1119026,-102.332609,0.42683872527921124,112,2006-04-23
2006,31,70,057,35.1,43000,08,13,2006_08_13_0000000000000000088d,31057,40.180165,-101.6811327,0.47342683024848586,224,2006-08-13
2006,31,80,065,32.5,72000,08,29,2006_08_29_00000000000000000934,31065,40.191865,-99.9096631,0.5137269937574641,240,2006-08-29
2006,31,90,067,48.4,35000,08,29,2006_08_29_00000000000000000912,31067,40.2552337,-96.6834528,0.7189809491345679,240,2006-08-29
2006,31,70,087,26.6,72000,08,13,2006_08_13_00000000000000000893,31087,40.1768964,-101.044217,0.4410853690383349,224,2006-08-13
2006,31,90,095,53.7,26000,08,29,2006_08_29_00000000000000000914,31095,40.1757356,-97.1431027,0.678755237860777,240,2006-08-29
2006,31,90,097,47,5600,08,29,2006_08_29_00000000000000000904,31097,40.3950099,-96.2653668,0.6917831260208569,240,2006-08-29
2006,31,70,101,34.4,44000,07,12,2006_07_12_0000000000000000089a,31101,41.1942448,-101.6444493,0.434964546273038,192,2006-07-12
2006,31,10,105,21.2,108000,08,13,2006_08_13_00000000000000000885,31105,41.1992736,-103.7031528,0.3250547875176596,224,2006-08-13
2006,31,10,123,35.9,24000,04,23,2006_04_23_00000000000000000886,31123,41.7322039,-102.9905936,0.40542925824747295,112,2006-04-23
2006,31,90,133,44,12000,08,29,2006_08_29_00000000000000000910,31133,40.1378496,-96.2452254,0.7146256530475552,240,2006-08-29
2006,31,70,135,32.1,108000,07,12,2006_07_12_0000000000000000088f,31135,40.8576462,-101.6274676,0.45374098527794415,192,2006-07-12
2006,31,90,151,40.8,18000,07,12,2006_07_12_00000000000000000915,31151,40.5168024,-97.131755,0.731917639406434,192,2006-07-12
2006,31,10,161,32.7,51000,05,09,2006_05_09_000000000000000008a2,31161,42.5122888,-102.3682795,0.4512279277906101,128,2006-05-09
2006,39,10,003,67.4,21100,08,13,2006_08_13_00000000000000000107,39003,40.7716274,-84.1061032,0.7648997764884914,224,2006-08-13
2006,39,40,011,69,25200,07,28,2006_07_28_00000000000000000106,39011,40.561309,-84.2240177,0.7502465544229845,208,2006-07-28
2006,39,20,033,66.2,26300,08,13,2006_08_13_000000000000000000ef,39033,40.8485244,-82.9247827,0.7506323412097674,224,2006-08-13
2006,39,40,037,71.1,22100,07,28,2006_07_28_0000000000000000010c,39037,40.1315416,-84.6212483,0.7818584144867785,208,2006-07-28
2006,39,10,039,63.3,27300,08,13,2006_08_13_000000000000000000fe,39039,41.3216789,-84.4864334,0.7026057038337725,224,2006-08-13
2006,39,50,045,71.5,13600,07,28,2006_07_28_000000000000000000e4,39045,39.7526204,-82.6273294,0.7623991105497223,208,2006-07-28
2006,39,10,063,66.6,43800,07,28,2006_07_28_000000000000000000f2,39063,41.0004711,-83.6660335,0.7122218585775469,208,2006-07-28
2006,39,10,069,77.5,39000,07,12,2006_07_12_000000000000000000fc,39069,41.3315843,-84.0688996,0.7178279934766673,192,2006-07-12
2006,39,20,077,66.5,25800,08,13,2006_08_13_000000000000000000f4,39077,41.1450798,-82.594641,0.7401199360706269,224,2006-08-13
2006,39,50,097,77,12300,07,28,2006_07_28_000000000000000000ea,39097,39.8966074,-83.4008847,0.7480165854520665,208,2006-07-28
2006,39,10,125,68.2,50200,07,28,2006_07_28_00000000000000000103,39125,41.1189483,-84.5821249,0.6891056132091766,208,2006-07-28
2006,39,30,133,55.2,4700,08,13,2006_08_13_0000000000000000036d,39133,41.1688366,-81.197042,0.7798095700416088,224,2006-08-13
2006,39,10,137,69,54100,07,12,2006_07_12_000000000000000000fd,39137,41.0245334,-84.1298791,0.703921259219711,192,2006-07-12
2006,39,40,149,69.8,17300,07,28,2006_07_28_00000000000000000108,39149,40.336680200000004,-84.2041425,0.7836717799020552,208,2006-07-28
2006,39,30,169,61.3,10700,07,12,2006_07_12_0000000000000000036a,39169,40.8296612,-81.8871942,0.7495070473876063,192,2006-07-12
2006,39,10,171,70.2,27600,08,13,2006_08_13_00000000000000000102,39171,41.5649581,-84.5843225,0.7476641114126485,224,2006-08-13
2006,39,10,173,72.3,59200,07,12,2006_07_12_000000000000000000fb,39173,41.3601834,-83.6226821,0.6846433180769378,192,2006-07-12
2006,40,20,011,24.1,215000,12,19,2006_12_19_00000000000000000969,40011,35.877782,-98.4289343,0.4791178339311462,255,2006-12-19
2006,40,50,017,20,200000,11,17,2006_11_17_0000000000000000096e,40017,35.54341,-97.9798435,0.5615950163044676,255,2006-11-17
2006,40,30,033,15,165000,11,17,2006_11_17_0000000000000000047d,40033,34.290676,-98.3734379,0.574340993559326,255,2006-11-17
2006,40,70,035,34.7,11000,04,23,2006_04_23_00000000000000000999,40035,36.7638896,-95.2015531,0.642815139442231,112,2006-04-23
2006,40,20,039,23.4,220000,11,17,2006_11_17_0000000000000000095e,40039,35.6456012,-98.9973857,0.5543659538015635,255,2006-11-17
2006,40,20,043,15.6,140000,12,19,2006_12_19_0000000000000000095d,40043,35.9779598,-99.014385,0.4449731370075539,255,2006-12-19
2006,40,50,051,22,100000,11,01,2006_11_01_0000000000000000096d,40051,35.0210581,-97.8868902,0.5399640630665604,255,2006-11-01
2006,40,40,053,27.7,335000,04,23,2006_04_23_00000000000000000972,40053,36.7882544,-97.7881508,0.5535240650717045,112,2006-04-23
2006,40,40,071,24.4,190000,04,23,2006_04_23_00000000000000000973,40071,36.8148851,-97.1438616,0.5832335816764398,112,2006-04-23
2006,40,50,073,25,230000,12,19,2006_12_19_0000000000000000096f,40073,35.9494308,-97.934568,0.5575804166180384,255,2006-12-19
2006,40,30,075,20,275000,12,19,2006_12_19_00000000000000000967,40075,34.9214893,-98.9816168,0.4405060331566644,255,2006-12-19
2006,40,50,083,28.3,75000,04,23,2006_04_23_0000000000000000097d,40083,35.9141514,-97.4507644,0.5343499373804274,112,2006-04-23
2006,40,50,087,17.5,26000,05,09,2006_05_09_0000000000000000097f,40087,35.0164359,-97.4498032,0.5241828273078273,128,2006-05-09
2006,40,70,097,32,7000,08,29,2006_08_29_00000000000000000992,40097,36.303804,-95.2356382,0.6672995740149096,240,2006-08-29
2006,40,40,103,21.7,140000,04,23,2006_04_23_00000000000000000974,40103,36.384901,-97.2363345,0.5784350265542023,112,2006-04-23
2006,40,40,151,21.9,210000,01,01,2006_01_01_00000000000000000954,40151,36.7269843,-98.863649,0.46015684723028405,0,2006-01-01
2006,41,30,059,55.5,273700,05,25,2006_05_25_00000000000000000626,41059,45.5911997,-118.7338795,0.5991515318334132,144,2006-05-25
2006,46,80,085,29.5,94200,05,09,2006_05_09_000000000000000008a9,46085,43.8948122,-99.8419253,0.5389088320935915,128,2006-05-09
2006,46,90,125,70,6300,08,13,2006_08_13_000000000000000008e4,46125,43.3086698,-97.1501851,0.687031916159746,224,2006-08-13
2006,48,30,077,26,76000,08,29,2006_08_29_0000000000000000047c,48077,33.7859042,-98.2129174,0.4094814606741573,240,2006-08-29
2006,48,11,111,34,122400,10,16,2006_10_16_0000000000000000050d,48111,36.2863696,-102.5940204,0.6451067524115756,255,2006-10-16
2006,48,40,147,34,49800,10,16,2006_10_16_000000000000000000a4,48147,33.5911611,-96.1049882,0.5980713836477988,255,2006-10-16
2006,48,11,357,21,180300,04,23,2006_04_23_00000000000000000514,48357,36.2787442,-100.8158636,0.42407857142857147,112,2006-04-23
2006,53,50,001,51.6,275000,05,25,2006_05_25_0000000000000000061d,53001,47.0112378,-118.5128614,0.5303102965369668,144,2006-05-25
2006,53,90,013,79,71000,06,10,2006_06_10_0000000000000000061c,53013,46.2928505,-117.9116345,0.6906841778426679,160,2006-06-10
2006,53,50,017,48.5,160000,06,10,2006_06_10_0000000000000000061e,53017,47.7417625,-119.6946219,0.4538459219223976,160,2006-06-10
2006,53,90,071,78.8,181000,05,25,2006_05_25_0000000000000000061b,53071,46.2546061,-118.4803741,0.6462190086502583,144,2006-05-25
2006,53,90,075,74.7,351000,06,10,2006_06_10_00000000000000000620,53075,46.9059441,-117.5353898,0.6748135436670742,160,2006-06-10
2007,05,60,077,45,36000,06,26,2007_06_26_000000000000000001f9,05077,34.7798576,-90.7793454,0.6653620351120352,176,2007-06-26
2007,05,60,107,43,38000,07,12,2007_07_12_0000000000000000000c,05107,34.4236874,-90.8555931,0.6583497046636693,192,2007-07-12
2007,05,30,111,42,30000,07,12,2007_07_12_000000000000000001f6,05111,35.5688702,-90.6811037,0.6772060060891225,192,2007-07-12
2007,08,60,061,44,227000,05,09,2007_05_09_0000000000000000052f,08061,38.387663,-102.7568494,0.5366594977723775,128,2007-05-09
2007,08,60,063,42.5,301200,05,09,2007_05_09_0000000000000000052c,08063,39.3053399,-102.6030226,0.5631017895711202,128,2007-05-09
2007,16,10,009,67.5,31200,06,10,2007_06_10_000000000000000005df,16009,47.2184513,-116.6335414,0.7847767799821082,160,2007-06-10
2007,17,20,037,70,6700,07,28,2007_07_28_000000000000000002de,17037,41.8946125,-88.768991,0.7644605104636116,208,2007-07-28
2007,17,50,075,57,15800,07,28,2007_07_28_000000000000000002f4,17075,40.7488665,-87.833601,0.7966825164894121,208,2007-07-28
2007,17,40,125,50,11000,07,12,2007_07_12_00000000000000000236,17125,40.2369926,-89.9135746,0.7484143537551389,192,2007-07-12
2007,17,80,133,43,36000,07,12,2007_07_12_0000000000000000020f,17133,38.2779831,-90.1790777,0.694451851098454,192,2007-07-12
2007,17,80,157,46,39200,05,09,2007_05_09_0000000000000000020e,17157,38.0565149,-89.8212096,0.7025373423860332,128,2007-05-09
2007,17,10,177,77,4100,08,13,2007_08_13_000000000000000002da,17177,42.3497262,-89.6659942,0.7520749690210656,224,2007-08-13
2007,18,30,001,59.6,12500,08,13,2007_08_13_00000000000000000328,18001,40.7457327,-84.9361305,0.7368158630665381,224,2007-08-13
2007,18,30,003,59.3,15900,08,13,2007_08_13_0000000000000000032a,18003,41.0918553,-85.0722302,0.7417603801714499,224,2007-08-13
2007,18,50,031,55.9,4400,07,28,2007_07_28_00000000000000000ac7,18031,39.3059799,-85.499831,0.7086888888888889,208,2007-07-28
2007,18,20,039,53.9,2400,08,13,2007_08_13_00000000000000000331,18039,41.6006928,-85.8639864,0.8067638902186054,224,2007-08-13
2007,18,50,053,58.1,4000,08,13,2007_08_13_0000000000000000031d,18053,40.5157575,-85.6549455,0.7616141897198708,224,2007-08-13
2007,18,50,059,65.7,4200,07,28,2007_07_28_00000000000000000320,18059,39.8225298,-85.7731618,0.7439084664229363,208,2007-07-28
2007,18,60,075,52.7,11300,08,13,2007_08_13_00000000000000000327,18075,40.4349719,-85.0033804,0.7568796855666349,224,2007-08-13
2007,18,20,099,40.8,3800,07,28,2007_07_28_00000000000000000302,18099,41.3250032,-86.2690363,0.7966453426178222,208,2007-07-28
2007,18,40,107,55.5,2900,07,28,2007_07_28_0000000000000000030f,18107,40.0402962,-86.8927145,0.742006316861946,208,2007-07-28
2007,18,30,113,51.8,4500,08,13,2007_08_13_0000000000000000032c,18113,41.4046795,-85.4172706,0.8067640143608583,224,2007-08-13
2007,18,40,157,54.4,4900,07,28,2007_07_28_0000000000000000030e,18157,40.3891303,-86.8935554,0.7415444444444445,208,2007-07-28
2007,18,20,169,60.1,10100,08,13,2007_08_13_0000000000000000031a,18169,40.8437475,-85.7951915,0.7840537742218621,224,2007-08-13
2007,18,30,183,56.4,8200,08,13,2007_08_13_0000000000000000031b,18183,41.1364261,-85.5018918,0.7812384065672298,224,2007-08-13
2007,20,50,009,23,176100,04,23,2007_04_23_00000000000000000945,20009,38.4812394,-98.7678374,0.6494698967791526,112,2007-04-23
2007,20,50,041,18,159600,03,22,2007_03_22_000000000000000009b2,20041,38.8677353,-97.1579434,0.651291893497493,80,2007-03-22
2007,20,30,057,37,187200,04,23,2007_04_23_00000000000000000958,20057,37.6884159,-99.8847484,0.6324637117957105,112,2007-04-23
2007,20,80,061,21,18100,05,09,2007_05_09_000000000000000009b0,20061,39.002156,-96.7680375,0.6289227966406328,128,2007-05-09
2007,20,60,077,22,249300,04,23,2007_04_23_00000000000000000951,20077,37.188184,-98.06659,0.7392536675900334,112,2007-04-23
2007,20,60,079,14,133700,03,22,2007_03_22_000000000000000009ac,20079,38.0501436,-97.4367065,0.6617716386408746,80,2007-03-22
2007,20,40,089,34,144400,04,23,2007_04_23_0000000000000000091a,20089,39.7770098,-98.2225842,0.6566520510172571,112,2007-04-23
2007,20,60,095,13,205100,04,23,2007_04_23_0000000000000000094f,20095,37.5529509,-98.1445285,0.6993866028739113,112,2007-04-23
2007,20,50,113,13,240900,03,22,2007_03_22_00000000000000000947,20113,38.395812,-97.6474893,0.7237166251814652,80,2007-03-22
2007,20,50,115,16,144200,05,09,2007_05_09_000000000000000009ad,20115,38.3596474,-97.1027707,0.6431430543102113,128,2007-05-09
2007,20,40,123,34,202800,05,09,2007_05_09_00000000000000000941,20123,39.3930256,-98.2073621,0.6789324285754533,128,2007-05-09
2007,20,80,127,17,37000,05,09,2007_05_09_000000000000000009ae,20127,38.688204,-96.6514482,0.6475449940641075,128,2007-05-09
2007,20,30,129,47,78600,04,23,2007_04_23_0000000000000000051c,20129,37.1852495,-101.8095163,0.5153030978287311,112,2007-04-23
2007,20,80,139,23,24700,06,10,2007_06_10_000000000000000009a6,20139,38.6484085,-95.7075964,0.6733608477376716,160,2007-06-10
2007,20,40,143,23,122900,04,23,2007_04_23_00000000000000000943,20143,39.1379632,-97.6548025,0.6835766840561383,112,2007-04-23
2007,20,60,145,34,152900,04,23,2007_04_23_0000000000000000093c,20145,38.1814768,-99.2347717,0.6633990728904953,112,2007-04-23
2007,20,40,147,34,109700,05,09,2007_05_09_0000000000000000091f,20147,39.7845058,-99.3421498,0.6374240796998127,128,2007-05-09
2007,20,70,149,19,14000,07,28,2007_07_28_000000000000000009b4,20149,39.3821868,-96.3371126,0.6473208610648917,208,2007-07-28
2007,20,60,155,15,254600,04,07,2007_04_07_0000000000000000094d,20155,37.9481849,-98.0783463,0.6691535847092004,96,2007-04-07
2007,20,40,157,30,110100,05,09,2007_05_09_00000000000000000919,20157,39.8289103,-97.6509213,0.6254331239672531,128,2007-05-09
2007,20,50,169,15,152700,03,22,2007_03_22_00000000000000000946,20169,38.7863268,-97.6501534,0.6964654865977759,80,2007-03-22
2007,20,60,173,12,207700,03,22,2007_03_22_0000000000000000094e,20173,37.681045,-97.4610535,0.6813937307363348,80,2007-03-22
2007,20,80,177,23,9600,05,25,2007_05_25_000000000000000009b6,20177,39.0418053,-95.755664,0.6550290497682361,144,2007-05-25
2007,20,10,181,46,176900,05,09,2007_05_09_0000000000000000052b,20181,39.3513521,-101.719859,0.5998720657175912,128,2007-05-09
2007,20,40,183,31,158500,04,23,2007_04_23_0000000000000000091e,20183,39.7846603,-98.7854295,0.6526829839708591,112,2007-04-23
2007,20,60,191,17,399000,04,23,2007_04_23_00000000000000000952,20191,37.2366617,-97.4933519,0.7301008298321799,112,2007-04-23
2007,26,80,059,54,13500,08,13,2007_08_13_00000000000000000101,26059,41.8644753,-84.6424093,0.76125578313253,224,2007-08-13
2007,26,90,091,73,31800,08,13,2007_08_13_00000000000000000100,26091,41.8961086,-84.0743496,0.7381338422800423,224,2007-08-13
2007,29,50,019,47.3,11100,07,28,2007_07_28_000000000000000009d2,29019,38.9898614,-92.3102022,0.6892375,208,2007-07-28
2007,29,50,053,52.6,23500,07,12,2007_07_12_000000000000000009d1,29053,38.8453861,-92.8123231,0.721468151405085,192,2007-07-12
2007,29,30,127,63.4,10600,08,13,2007_08_13_00000000000000000227,29127,39.8075383,-91.6353791,0.7221790074158585,224,2007-08-13
2007,29,60,183,45.4,7700,06,26,2007_06_26_00000000000000000216,29183,38.7811023,-90.6749153,0.5860555555555556,176,2007-06-26
2007,31,10,013,37.5,120000,05,25,2007_05_25_000000000000000008a3,31013,42.2103804,-103.0817795,0.5396701104981653,144,2007-05-25
2007,31,70,029,55,50100,05,09,2007_05_09_0000000000000000088e,31029,40.5303903,-101.6941918,0.5761459232442147,128,2007-05-09
2007,31,90,035,42.9,15600,07,28,2007_07_28_0000000000000000091c,31035,40.5236688,-98.0510501,0.7467762457105583,208,2007-07-28
2007,31,10,049,44.7,96200,05,09,2007_05_09_0000000000000000088a,31049,41.1119026,-102.332609,0.5546303896562488,128,2007-05-09
2007,31,70,057,53.8,55500,05,09,2007_05_09_0000000000000000088d,31057,40.180165,-101.6811327,0.5892937220666872,128,2007-05-09
2007,31,80,065,50.1,78700,05,09,2007_05_09_00000000000000000934,31065,40.191865,-99.9096631,0.6296986856333556,128,2007-05-09
2007,31,90,067,29.2,43400,07,28,2007_07_28_00000000000000000912,31067,40.2552337,-96.6834528,0.6095315506129154,208,2007-07-28
2007,31,70,087,46.5,71700,05,09,2007_05_09_00000000000000000893,31087,40.1768964,-101.044217,0.6231901852749367,128,2007-05-09
2007,31,90,095,32.3,30500,07,28,2007_07_28_00000000000000000914,31095,40.1757356,-97.1431027,0.6481509311683225,208,2007-07-28
2007,31,90,097,40,8200,08,29,2007_08_29_00000000000000000904,31097,40.3950099,-96.2653668,0.6985043688786178,240,2007-08-29
2007,31,70,101,56.2,56500,05,09,2007_05_09_0000000000000000089a,31101,41.1942448,-101.6444493,0.5938965327561325,128,2007-05-09
2007,31,10,105,24.2,110200,05,25,2007_05_25_00000000000000000885,31105,41.1992736,-103.7031528,0.4972317192371429,144,2007-05-25
2007,31,10,123,49.5,24500,05,25,2007_05_25_00000000000000000886,31123,41.7322039,-102.9905936,0.5661110893390143,144,2007-05-25
2007,31,90,133,34,15000,07,28,2007_07_28_00000000000000000910,31133,40.1378496,-96.2452254,0.6363004959224157,208,2007-07-28
2007,31,70,135,46.7,131500,05,09,2007_05_09_0000000000000000088f,31135,40.8576462,-101.6274676,0.5899102907593835,128,2007-05-09
2007,31,90,151,36.4,20800,07,28,2007_07_28_00000000000000000915,31151,40.5168024,-97.131755,0.7159208522079668,208,2007-07-28
2007,31,10,161,34.6,52200,05,25,2007_05_25_000000000000000008a2,31161,42.5122888,-102.3682795,0.581024376031394,144,2007-05-25
2007,39,10,003,54.9,19100,08,13,2007_08_13_00000000000000000107,39003,40.7716274,-84.1061032,0.769070941935484,224,2007-08-13
2007,39,40,011,62,22500,08,13,2007_08_13_00000000000000000106,39011,40.561309,-84.2240177,0.769491251153917,224,2007-08-13
2007,39,20,033,68.3,25400,08,13,2007_08_13_000000000000000000ef,39033,40.8485244,-82.9247827,0.7832604140102528,224,2007-08-13
2007,39,40,037,61.8,21900,08,13,2007_08_13_0000000000000000010c,39037,40.1315416,-84.6212483,0.7576837073475211,224,2007-08-13
2007,39,10,039,52.9,16600,08,13,2007_08_13_000000000000000000fe,39039,41.3216789,-84.4864334,0.7220771616563209,224,2007-08-13
2007,39,50,045,56.5,10400,07,28,2007_07_28_000000000000000000e4,39045,39.7526204,-82.6273294,0.7796189965340816,208,2007-07-28
2007,39,10,063,64.4,38600,08,13,2007_08_13_000000000000000000f2,39063,41.0004711,-83.6660335,0.7687503758587662,224,2007-08-13
2007,39,10,069,72.2,34500,08,13,2007_08_13_000000000000000000fc,39069,41.3315843,-84.0688996,0.7224988447741235,224,2007-08-13
2007,39,20,077,66.1,24800,08,13,2007_08_13_000000000000000000f4,39077,41.1450798,-82.594641,0.7791712874511505,224,2007-08-13
