Year,STATEFP,AGDISTRICT,COUNTYFP,yield,planted,Month,Day,systemID,GEOID,INTPTLAT,INTPTLON,NDVI,doy,date
2006,17,80,199,140,13000,07,28,2006_07_28_00000000000000000af8,17199,37.7303533,-88.9300182,0.829360004386085,208,2006-07-28
2006,17,10,201,158,89000,07,12,2006_07_12_000000000000000002dc,17201,42.3373957,-89.1612053,0.8479644357287798,192,2006-07-12
2006,17,40,203,177,147000,08,13,2006_08_13_000000000000000002e6,17203,40.7897895,-89.210607,0.8750045379387374,224,2006-08-13
2006,18,30,001,147.1,61500,07,28,2006_07_28_00000000000000000328,18001,40.7457327,-84.9361305,0.8300672664985134,208,2006-07-28
2006,18,30,003,165.3,76300,07,28,2006_07_28_0000000000000000032a,18003,41.0918553,-85.0722302,0.823923409520153,208,2006-07-28
2006,18,10,007,167.2,128000,07,28,2006_07_28_00000000000000000309,18007,40.6009448,-87.3148463,0.8868152302489954,208,2006-07-28
2006,18,60,009,151.7,22700,07,28,2006_07_28_00000000000000000322,18009,40.4726717,-85.3237297,0.8592002076978564,208,2006-07-28
2006,18,50,011,163.9,109700,07,28,2006_07_28_00000000000000000312,18011,40.0508916,-86.4690137,0.8692360040113374,208,2006-07-28
2006,18,20,015,174,99600,07,28,2006_07_28_00000000000000000310,18015,40.5849801,-86.5651412,0.8712068577417027,208,2006-07-28
2006,18,20,017,153.7,98100,08,13,2006_08_13_00000000000000000316,18017,40.7537986,-86.3551685,0.878936988881465,224,2006-08-13
2006,18,90,019,138,17300,08,13,2006_08_13_00000000000000000abc,18019,38.4762174,-85.7111221,0.8384294537142856,224,2006-08-13
2006,18,50,023,165.1,107700,07,28,2006_07_28_00000000000000000311,18023,40.305944,-86.4775665,0.8774510602612682,208,2006-07-28
2006,18,70,027,152.8,85500,07,28,2006_07_28_00000000000000000ade,18027,38.6945459,-87.072759,0.8422362976306904,208,2006-07-28
2006,18,90,029,143.7,7900,07,28,2006_07_28_00000000000000000111,18029,39.1483206,-84.9734972,0.8348264339398734,208,2006-07-28
2006,18,50,031,164,73700,08,13,2006_08_13_00000000000000000ac7,18031,39.3059799,-85.499831,0.8817746293542815,224,2006-08-13
2006,18,60,035,154.4,62900,08,13,2006_08_13_00000000000000000323,18035,40.2275433,-85.3992617,0.853151077404724,224,2006-08-13
2006,18,70,037,147.5,57700,07,28,2006_07_28_00000000000000000ae5,18037,38.3733441,-86.8733845,0.8386511891819523,208,2006-07-28
2006,18,60,041,155.3,34700,07,28,2006_07_28_00000000000000000ac8,18041,39.6396552,-85.1850315,0.8665099469341343,208,2006-07-28
2006,18,90,047,154.1,36000,07,28,2006_07_28_00000000000000000110,18047,39.409762,-85.0669641,0.8605881574609126,208,2006-07-28
2006,18,20,049,148.3,86900,08,13,2006_08_13_00000000000000000317,18049,41.0503837,-86.265006,0.879042339101451,224,2006-08-13
2006,18,50,057,166.4,52100,07,28,2006_07_28_0000000000000000031f,18057,40.0536465,-86.0217262,0.8570543322262365,208,2006-07-28
2006,18,50,059,155.4,67900,07,28,2006_07_28_00000000000000000320,18059,39.8225298,-85.7731618,0.8592554921827823,208,2006-07-28
2006,18,80,061,142.3,24400,07,12,2006_07_12_00000000000000000abb,18061,38.1864398,-86.1036808,0.837866624279646,192,2006-07-12
2006,18,50,063,154.9,51100,08,13,2006_08_13_00000000000000000313,18063,39.7689631,-86.5099076,0.8686076066371187,224,2006-08-13
2006,18,80,071,135.4,54000,07,28,2006_07_28_00000000000000000acf,18071,38.9119571,-86.0425161,0.8434170052362308,208,2006-07-28
2006,18,10,073,158.6,146100,08,13,2006_08_13_00000000000000000304,18073,41.0176883,-87.1188137,0.8755188245655566,224,2006-08-13
2006,18,90,079,142.5,34200,08,13,2006_08_13_00000000000000000ac5,18079,38.9962339,-85.6281106,0.8750935454696469,224,2006-08-13
2006,18,20,085,164.4,97200,07,12,2006_07_12_00000000000000000319,18085,41.2442928,-85.8615754,0.8571255645796251,192,2006-07-12
2006,18,30,087,144.1,50000,07,12,2006_07_12_0000000000000000032f,18087,41.6424683,-85.4263018,0.8486850540129796,192,2006-07-12
2006,18,10,091,165.4,110700,07,28,2006_07_28_000000000000000002ff,18091,41.5490129,-86.7447386,0.8543184146369538,208,2006-07-28
2006,18,50,095,163.2,80500,07,28,2006_07_28_00000000000000000321,18095,40.166203,-85.7224543,0.8615822277486194,208,2006-07-28
2006,18,20,099,162.9,88200,07,12,2006_07_12_00000000000000000302,18099,41.3250032,-86.2690363,0.8641820525636326,192,2006-07-12
2006,18,20,103,161.3,67500,08,13,2006_08_13_00000000000000000318,18103,40.7728813,-86.0442585,0.8608834506141063,224,2006-08-13
2006,18,80,105,136,5300,08,13,2006_08_13_00000000000000000ad4,18105,39.1607509,-86.5233253,0.8521526547248739,224,2006-08-13
2006,18,50,109,153,44900,08,13,2006_08_13_00000000000000000acd,18109,39.4826458,-86.4474573,0.8677870031947564,224,2006-08-13
2006,18,10,111,163,112500,08,13,2006_08_13_00000000000000000306,18111,40.9623985,-87.4021716,0.8813512309750764,224,2006-08-13
2006,18,30,113,150.3,61400,07,12,2006_07_12_0000000000000000032c,18113,41.4046795,-85.4172706,0.850899186074233,192,2006-07-12
2006,18,80,117,153.8,19900,07,28,2006_07_28_00000000000000000ad0,18117,38.5473812,-86.489257,0.8740076569874824,208,2006-07-28
2006,18,10,127,158.8,62500,08,13,2006_08_13_00000000000000000303,18127,41.5099163,-87.071312699999993,0.858331560904317,224,2006-08-13
2006,18,70,129,162.5,88500,07,28,2006_07_28_00000000000000000aef,18129,38.0276138,-87.8686526,0.846875646723363,208,2006-07-28
2006,18,10,131,152.7,104000,08,13,2006_08_13_00000000000000000307,18131,41.0452718,-86.6925383,0.8700872880868803,224,2006-08-13
2006,18,60,135,145.6,88300,07,28,2006_07_28_00000000000000000325,18135,40.1641738,-85.0054812,0.8532815744224684,208,2006-07-28
2006,18,90,137,152.6,43100,08,13,2006_08_13_00000000000000000ac6,18137,39.1002301,-85.2605409,0.8749141793112265,224,2006-08-13
2006,18,50,139,152.5,102000,07,28,2006_07_28_00000000000000000ac9,18139,39.6223572,-85.466403,0.8736576490462846,208,2006-07-28
2006,18,20,141,157.5,68900,07,28,2006_07_28_00000000000000000300,18141,41.6176989,-86.2881592,0.8573913737914629,208,2006-07-28
2006,18,90,143,129,11700,08,13,2006_08_13_00000000000000000abf,18143,38.6794309,-85.7518981,0.8562691480485768,224,2006-08-13
2006,18,50,145,150.4,97000,08,13,2006_08_13_00000000000000000aca,18145,39.5241345,-85.7921742,0.8751361886245269,224,2006-08-13
2006,18,50,159,177.1,73400,07,28,2006_07_28_0000000000000000031e,18159,40.3102294,-86.0562066,0.8714068601254635,208,2006-07-28
2006,18,60,161,171.2,32800,07,28,2006_07_28_0000000000000000010e,18161,39.6231109,-84.9251523,0.8788723211847764,208,2006-07-28
2006,18,70,163,150.7,35400,07,28,2006_07_28_00000000000000000ae3,18163,38.0200703,-87.5861659,0.8424660803607685,208,2006-07-28
2006,18,40,165,170.3,26800,08,13,2006_08_13_0000000000000000030c,18165,39.8540452,-87.4620713,0.8798594688159518,224,2006-08-13
2006,18,40,171,169.1,90700,08,13,2006_08_13_0000000000000000030a,18171,40.3526584,-87.3758466,0.884538282751274,224,2006-08-13
2006,18,70,173,143.6,38200,07,28,2006_07_28_00000000000000000ae2,18173,38.0977282,-87.2720486,0.8349830314062254,208,2006-07-28
2006,18,80,175,143,38600,07,28,2006_07_28_00000000000000000abd,18175,38.6006126,-86.1047512,0.866130946139597,208,2006-07-28
2006,18,60,177,156,61200,07,28,2006_07_28_00000000000000000326,18177,39.8630908,-85.0067351,0.8622697244209432,208,2006-07-28
2006,18,10,181,159.8,139600,08,13,2006_08_13_00000000000000000308,18181,40.7509496,-86.8642934,0.8780653123749317,224,2006-08-13
2006,18,30,183,161.3,54000,07,28,2006_07_28_0000000000000000031b,18183,41.1364261,-85.5018918,0.843319402333485,208,2006-07-28
2006,19,70,001,164.9,104000,08,13,2006_08_13_00000000000000000276,19001,41.3285283,-94.4781643,0.8245700623013421,224,2006-08-13
2006,19,70,003,145.4,65500,08,13,2006_08_13_00000000000000000275,19003,41.0216555,-94.6969059,0.8196586048950725,224,2006-08-13
2006,19,30,005,166.2,69000,07,28,2006_07_28_000000000000000002b4,19005,43.2749637,-91.382751,0.8424065322311842,208,2006-07-28
2006,19,40,009,173.9,108000,07,12,2006_07_12_000000000000000008fc,19009,41.679178,-94.9043119,0.8618849187834312,192,2006-07-12
2006,19,60,011,171.4,183000,07,28,2006_07_28_00000000000000000253,19011,42.0925474,-92.05763,0.8793969686192442,208,2006-07-28
2006,19,30,013,185.5,140500,07,28,2006_07_28_00000000000000000256,19013,42.4715414,-92.3080334,0.8753657730030167,208,2006-07-28
2006,19,50,015,172.7,150000,07,28,2006_07_28_0000000000000000027f,19015,42.038601,-93.9383625,0.8692515288284476,208,2006-07-28
2006,19,30,017,183.1,117000,07,28,2006_07_28_00000000000000000287,19017,42.7808946,-92.3273559,0.8772467795026083,208,2006-07-28
2006,19,30,019,180.8,168000,07,28,2006_07_28_00000000000000000255,19019,42.4703284,-91.8386658,0.8763212154831115,208,2006-07-28
2006,19,10,021,143.3,171000,08,13,2006_08_13_000000000000000008d8,19021,42.7415219,-95.1414324,0.8416678463777499,224,2006-08-13
2006,19,20,023,176.6,156000,07,28,2006_07_28_00000000000000000286,19023,42.7347076,-92.7800664,0.8801353043404304,208,2006-07-28
2006,19,40,025,165.5,168500,07,28,2006_07_28_0000000000000000027d,19025,42.3861699,-94.6436829,0.8425796490785681,208,2006-07-28
2006,19,40,027,162.5,165000,07,12,2006_07_12_000000000000000008fa,19027,42.039492,-94.8676471,0.8510620550340322,192,2006-07-12
2006,19,70,029,170.8,127500,07,12,2006_07_12_000000000000000008fe,19029,41.3338235,-94.9333023,0.8508230560500156,192,2006-07-12
2006,19,60,031,181.6,145500,07,28,2006_07_28_0000000000000000024c,19031,41.77236,-91.1326105,0.8742720438979981,208,2006-07-28
2006,19,20,033,169.1,177000,07,28,2006_07_28_0000000000000000028a,19033,43.0749751,-93.2509646,0.8602148942148043,208,2006-07-28
2006,19,10,035,144.4,146500,08,13,2006_08_13_000000000000000008d7,19035,42.7427375,-95.6332616,0.8478189479999086,224,2006-08-13
2006,19,30,037,174.6,131500,07,28,2006_07_28_0000000000000000028b,19037,43.0597409,-92.3172101,0.870593475874294,208,2006-07-28
2006,19,10,041,159.6,157000,08,13,2006_08_13_000000000000000008d6,19041,43.0812244,-95.1498753,0.8550523808876649,224,2006-08-13
2006,19,30,043,173.2,131000,07,28,2006_07_28_000000000000000002b5,19043,42.8409849,-91.3235764,0.862990043100517,208,2006-07-28
2006,19,60,045,173.8,177500,07,28,2006_07_28_00000000000000000245,19045,41.8980732,-90.5342431,0.8662268697721102,208,2006-07-28
2006,19,40,047,138.7,188500,08,13,2006_08_13_000000000000000008f9,19047,42.0431192,-95.3890903,0.8463987513271842,224,2006-08-13
2006,19,50,049,164.3,128000,07,28,2006_07_28_00000000000000000279,19049,41.6853206,-94.0407065,0.8533464579082558,208,2006-07-28
2006,19,30,055,180.5,178000,07,28,2006_07_28_0000000000000000024e,19055,42.4729373,-91.3667667,0.8668331587662764,208,2006-07-28
2006,19,90,057,159.2,72500,08,13,2006_08_13_0000000000000000023c,19057,40.9153393,-91.1869253,0.8257270592483202,224,2006-08-13
2006,19,10,059,159,91000,07,12,2006_07_12_000000000000000008d5,19059,43.3896107,-95.1960572,0.8464687809660417,192,2006-07-12
2006,19,30,061,182.6,128000,07,28,2006_07_28_0000000000000000024b,19061,42.4634808,-90.8787708,0.8606162267468224,208,2006-07-28
2006,19,10,063,165.9,123000,07,12,2006_07_12_00000000000000000299,19063,43.3779844,-94.6693702,0.8565578551261939,192,2006-07-12
2006,19,30,065,173.9,183000,07,28,2006_07_28_000000000000000002b3,19065,42.8641219,-91.8403761,0.8762697491302197,208,2006-07-28
2006,19,20,067,165,137000,07,28,2006_07_28_00000000000000000289,19067,43.052741,-92.7873669,0.8686324381277991,208,2006-07-28
2006,19,20,069,177.6,186500,07,28,2006_07_28_00000000000000000288,19069,42.7365489,-93.2714247,0.8786459962764933,208,2006-07-28
2006,19,70,071,146.3,112000,07,12,2006_07_12_00000000000000000907,19071,40.7425902,-95.5991816,0.8517826869018825,192,2006-07-12
2006,19,40,073,170.6,160500,07,28,2006_07_28_0000000000000000027c,19073,42.042494,-94.3887028,0.8638835194991193,208,2006-07-28
2006,19,50,075,176.8,153500,07,12,2006_07_12_00000000000000000285,19075,42.4033232,-92.7902613,0.8821011946532755,192,2006-07-12
2006,19,40,077,159.2,108500,07,28,2006_07_28_0000000000000000027b,19077,41.6835728,-94.5012723,0.8530244637154243,208,2006-07-28
2006,19,50,079,184.7,183500,07,28,2006_07_28_00000000000000000280,19079,42.3907681,-93.709198,0.8657544635238894,208,2006-07-28
2006,19,20,081,175.9,176500,07,28,2006_07_28_00000000000000000293,19081,43.0754105,-93.7436965,0.8723846126144555,208,2006-07-28
2006,19,50,083,183.5,184000,07,28,2006_07_28_00000000000000000282,19083,42.3902079,-93.241669,0.8675126596908591,208,2006-07-28
2006,19,40,085,142.1,164500,08,13,2006_08_13_000000000000000008f8,19085,41.6885844,-95.8271491,0.8212416164148393,224,2006-08-13
2006,19,90,087,167.9,80000,08,13,2006_08_13_0000000000000000025f,19087,40.985864,-91.5442697,0.8442524136646483,224,2006-08-13
2006,19,30,089,165.3,116500,07,28,2006_07_28_0000000000000000028c,19089,43.3653125,-92.3219084,0.8566971103572296,208,2006-07-28
2006,19,20,091,181.3,131000,07,28,2006_07_28_00000000000000000295,19091,42.7822212,-94.2027754,0.8668091363252083,208,2006-07-28
2006,19,40,093,125.5,117000,08,13,2006_08_13_000000000000000008da,19093,42.3918601,-95.5074206,0.8362838957856171,224,2006-08-13
2006,19,60,095,178.1,112000,07,28,2006_07_28_00000000000000000252,19095,41.6839184,-92.0591226,0.853668306496503,208,2006-07-28
2006,19,60,097,166.5,91000,07,28,2006_07_28_00000000000000000247,19097,42.1642812,-90.5745965,0.8515871213799091,208,2006-07-28
2006,19,50,099,173.9,161500,07,28,2006_07_28_00000000000000000284,19099,41.6855513,-93.0541468,0.8384524624804224,208,2006-07-28
2006,19,90,101,170.7,64500,07,28,2006_07_28_0000000000000000025c,19101,41.0063841,-91.9674402,0.8536245568696377,208,2006-07-28
2006,19,60,103,171.8,103500,07,28,2006_07_28_00000000000000000250,19103,41.6688774,-91.5889245,0.849420159051854,208,2006-07-28
2006,19,60,105,175.5,139500,07,28,2006_07_28_0000000000000000024d,19105,42.1251175,-91.1169141,0.8671716880325586,208,2006-07-28
2006,19,90,107,166.6,103500,07,28,2006_07_28_00000000000000000259,19107,41.3311823,-92.1677213,0.8452935772109362,208,2006-07-28
2006,19,20,109,177.2,306000,07,28,2006_07_28_00000000000000000296,19109,43.2124777,-94.213983,0.8680594075393907,208,2006-07-28
2006,19,90,111,144.1,73500,08,13,2006_08_13_0000000000000000023d,19111,40.6475875,-91.4771574,0.8272551133258841,224,2006-08-13
2006,19,60,113,176.2,138500,07,28,2006_07_28_00000000000000000254,19113,42.0779506,-91.5976735,0.8551182188681662,208,2006-07-28
2006,19,90,115,170.1,76500,07,28,2006_07_28_0000000000000000023f,19115,41.2182111,-91.2569936,0.8427515309836207,208,2006-07-28
2006,19,10,119,163.9,165500,08,13,2006_08_13_000000000000000008d1,19119,43.3835796,-96.2072011,0.8686739750099692,224,2006-08-13
2006,19,80,121,158.4,63000,08,13,2006_08_13_00000000000000000278,19121,41.3306216,-94.0151842,0.8175597282727437,224,2006-08-13
2006,19,90,123,166,122500,07,28,2006_07_28_0000000000000000025a,19123,41.3307969,-92.6363663,0.8461870372229708,208,2006-07-28
2006,19,80,125,156.3,77500,08,13,2006_08_13_00000000000000000269,19125,41.3314552,-93.093849,0.8286758479963224,224,2006-08-13
2006,19,50,127,184.3,142500,07,28,2006_07_28_00000000000000000283,19127,42.041691,-92.9814523,0.8577246747095576,208,2006-07-28
2006,19,20,131,170.5,139000,07,28,2006_07_28_0000000000000000028d,19131,43.3485643,-92.7844663,0.8583324311665732,208,2006-07-28
2006,19,40,133,109.3,164500,08,13,2006_08_13_000000000000000008f7,19133,42.0494317,-95.9565661,0.8101791424079254,224,2006-08-13
2006,19,70,137,163.9,92000,08,13,2006_08_13_000000000000000008ff,19137,41.0217348,-95.1577896,0.8541155009267137,224,2006-08-13
2006,19,60,139,166.4,88000,07,28,2006_07_28_0000000000000000024f,19139,41.483776,-91.1186992,0.8510138302145837,208,2006-07-28
2006,19,10,141,166,164500,08,13,2006_08_13_000000000000000008d3,19141,43.0837455,-95.6256244,0.8705522225383425,224,2006-08-13
2006,19,10,143,165.4,118000,07,12,2006_07_12_000000000000000008d4,19143,43.3785421,-95.6337878,0.8624721047772639,192,2006-07-12
2006,19,70,145,152.5,105000,08,13,2006_08_13_00000000000000000908,19145,40.7390902,-95.1442898,0.8263944733358972,224,2006-08-13
2006,19,10,147,163,167500,07,28,2006_07_28_00000000000000000298,19147,43.0753374,-94.6690546,0.8552840510607611,208,2006-07-28
2006,19,10,149,137.1,223500,08,13,2006_08_13_000000000000000008dc,19149,42.7375854,-96.2158638,0.846468941095812,224,2006-08-13
2006,19,10,151,166.5,175500,07,28,2006_07_28_00000000000000000297,19151,42.7340333,-94.6782789,0.856775477187784,208,2006-07-28
2006,19,50,153,171.9,89500,07,28,2006_07_28_0000000000000000027a,19153,41.6848158,-93.568971,0.8363584412499505,208,2006-07-28
